shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
3-6-mjp-4.4.H,-37.7840818318218,144.96977611861,41,4249.94
3-6-mjp-4.4.H,-37.7840818318218,144.96977611861,42,4249.94
3-6-mjp-4.4.H,-37.7843334565449,144.969735167883,43,4278.15
3-6-mjp-4.4.H,-37.7871818072304,144.969248419793,44,4597.74
3-6-mjp-4.4.H,-37.7871818072304,144.969248419793,45,4597.74
3-6-mjp-4.4.H,-37.7892754772705,144.968895852876,46,4832.6
3-6-mjp-4.4.H,-37.7892754772705,144.968895852876,47,4832.6
3-6-mjp-4.4.H,-37.7921148128411,144.968409278325,48,5151.2
3-6-mjp-4.4.H,-37.7921148128411,144.968409278325,49,5151.2
3-6-mjp-4.4.H,-37.7941276054053,144.968070230232,50,5376.99
3-6-mjp-4.4.H,-37.7941276054053,144.968070230232,51,5376.99
3-6-mjp-4.4.H,-37.7971556997888,144.967555696342,52,5716.72
3-6-mjp-4.4.H,-37.7970268371685,144.966355403588,53,5823.15
3-6-mjp-4.5.H,-37.8103990099123,144.964193844699,1,0.0
3-6-mjp-4.5.H,-37.8132240832052,144.965490718864,2,334.15
3-6-mjp-4.5.H,-37.8132240832052,144.965490718864,3,334.15
3-6-mjp-4.5.H,-37.8135328881069,144.965629912992,4,370.6
3-6-mjp-4.5.H,-37.8163945654462,144.966959966795,5,709.58
3-6-mjp-4.5.H,-37.8163945654462,144.966959966795,6,709.58
3-6-mjp-4.5.H,-37.8174572635564,144.967442008412,7,835.1
3-6-mjp-4.5.H,-37.817829706853,144.967613552413,8,879.17
3-6-mjp-4.5.H,-37.817829706853,144.967613552413,9,879.17
3-6-mjp-4.5.H,-37.8184747264645,144.967913943663,10,955.6
3-6-mjp-4.5.H,-37.8185836002742,144.967956398339,11,968.26
3-6-mjp-4.5.H,-37.8218629284369,144.969468307645,12,1356.34
3-6-mjp-4.5.H,-37.8218629284369,144.969468307645,13,1356.34
3-6-mjp-4.5.H,-37.8233162682196,144.970132847823,14,1528.16
3-6-mjp-4.5.H,-37.8241429980894,144.970519190968,15,1626.15
3-6-mjp-4.5.H,-37.8241429980894,144.970519190968,16,1626.15
3-6-mjp-4.5.H,-37.8250693964741,144.970936895724,17,1735.5
3-6-mjp-4.5.H,-37.8253597892506,144.97105391462,18,1769.39
3-6-mjp-4.5.H,-37.8261297320577,144.971282774516,19,1857.33
3-6-mjp-4.5.H,-37.8266811464447,144.971381286454,20,1919.25
3-6-mjp-4.5.H,-37.8270602442163,144.971416349966,21,1961.52
3-6-mjp-4.5.H,-37.8274389506331,144.971428701442,22,2003.64
3-6-mjp-4.5.H,-37.8286537891549,144.971327259801,23,2139.02
3-6-mjp-4.5.H,-37.8287979091418,144.971323312442,24,2155.05
3-6-mjp-4.5.H,-37.8287979091418,144.971323312442,25,2155.05
3-6-mjp-4.5.H,-37.8298431703086,144.971317406286,26,2271.28
3-6-mjp-4.5.H,-37.8309076204287,144.971379145933,27,2389.76
3-6-mjp-4.5.H,-37.8313863875074,144.971445566776,28,2443.32
3-6-mjp-4.5.H,-37.8316942077978,144.971528032712,29,2478.3
3-6-mjp-4.5.H,-37.8321390971179,144.97172036745,30,2530.58
3-6-mjp-4.5.H,-37.832275579154,144.97179616533,31,2547.15
3-6-mjp-4.5.H,-37.8326867856479,144.972125773248,32,2601.27
3-6-mjp-4.5.H,-37.8328062305183,144.972258850588,33,2618.96
3-6-mjp-4.5.H,-37.832943299047,144.972368721114,34,2637.0
3-6-mjp-4.5.H,-37.8331823837123,144.972646234957,35,2673.06
3-6-mjp-4.5.H,-37.8336905064403,144.973370885289,36,2758.16
3-6-mjp-4.5.H,-37.8336905064403,144.973370885289,37,2758.16
3-6-mjp-4.5.H,-37.8337643259869,144.973471127471,38,2770.2
3-6-mjp-4.5.H,-37.8341251968007,144.974018016607,39,2832.79
3-6-mjp-4.5.H,-37.8342814514201,144.9741955428,40,2856.13
3-6-mjp-4.5.H,-37.8351322412251,144.974933568837,41,2970.81
3-6-mjp-4.5.H,-37.8357786115373,144.975313590253,42,3050.05
3-6-mjp-4.5.H,-37.8357786115373,144.975313590253,43,3050.05
3-6-mjp-4.5.H,-37.8360789845326,144.975487182783,44,3086.76
3-6-mjp-4.5.H,-37.8388630366234,144.976501934709,45,3408.91
3-6-mjp-4.5.H,-37.8388630366234,144.976501934709,46,3408.91
3-6-mjp-4.5.H,-37.8411755678078,144.977347821374,47,3676.56
3-6-mjp-4.5.H,-37.8411755678078,144.977347821374,48,3676.56
3-6-mjp-4.5.H,-37.8445399877831,144.978574138143,49,4065.86
3-6-mjp-4.5.H,-37.8445399877831,144.978574138143,50,4065.86
3-6-mjp-4.5.H,-37.84484838883,144.978690722744,51,4101.65
3-6-mjp-4.5.H,-37.84755977126,144.979673590698,52,4415.25
3-6-mjp-4.5.H,-37.84755977126,144.979673590698,53,4415.25
3-6-mjp-4.5.H,-37.8498722820968,144.980519664609,54,4682.9
3-6-mjp-4.5.H,-37.8498722820968,144.980519664609,55,4682.9
3-6-mjp-4.5.H,-37.8502169063744,144.98064664144,56,4722.81
3-6-mjp-4.5.H,-37.8506534422474,144.984032894811,57,5024.07
3-6-mjp-4.5.H,-37.8506534422474,144.984032894811,58,5024.07
3-6-mjp-4.5.H,-37.8511219539927,144.987713814912,59,5351.42
3-6-mjp-4.5.H,-37.8511219539927,144.987713814912,60,5351.42
3-6-mjp-4.5.H,-37.8513814993008,144.989718401912,61,5529.78
3-6-mjp-4.5.H,-37.8513814993008,144.989718401912,62,5529.78
3-6-mjp-4.5.H,-37.8518283340616,144.993195409675,63,5839.08
3-6-mjp-4.5.H,-37.8518283340616,144.993195409675,64,5839.08
3-6-mjp-4.5.H,-37.8518494478718,144.993376681952,65,5855.16
3-6-mjp-4.5.H,-37.8522618058847,144.996422784792,66,6126.51
3-6-mjp-4.5.H,-37.8522618058847,144.996422784792,67,6126.51
3-6-mjp-4.5.H,-37.852488192828,144.998076004943,68,6273.83
3-6-mjp-4.5.H,-37.852488192828,144.998076004943,69,6273.83
3-6-mjp-4.5.H,-37.8527045839522,144.999672678566,70,6416.06
3-6-mjp-4.5.H,-37.8527045839522,144.999672678566,71,6416.06
3-6-mjp-4.5.H,-37.8530648026511,145.002311103526,72,6651.15
3-6-mjp-4.5.H,-37.8530648026511,145.002311103526,73,6651.15
3-6-mjp-4.5.H,-37.853609621127,145.006274352827,74,7004.35
3-6-mjp-4.5.H,-37.853609621127,145.006274352827,75,7004.35
3-6-mjp-4.5.H,-37.8539185053344,145.008550525255,76,7207.12
3-6-mjp-4.5.H,-37.8539290505765,145.008641166647,77,7215.17
3-6-mjp-4.5.H,-37.8539290505765,145.008641166647,78,7215.17
3-6-mjp-4.5.H,-37.8543009572109,145.011449853853,79,7465.2
3-6-mjp-4.5.H,-37.8543009572109,145.011449853853,80,7465.2
3-6-mjp-4.5.H,-37.8547659388922,145.014972117306,81,7778.74
3-6-mjp-4.5.H,-37.8547659388922,145.014972117306,82,7778.74
3-6-mjp-4.5.H,-37.8551790834228,145.018098009943,83,8057.0
3-6-mjp-4.5.H,-37.8551993942056,145.018233856261,84,8069.13
3-6-mjp-4.5.H,-37.8551993942056,145.018233856261,85,8069.13
3-6-mjp-4.5.H,-37.8555090050077,145.020566941537,86,8276.84
3-6-mjp-4.5.H,-37.8555090050077,145.020566941537,87,8276.84
3-6-mjp-4.5.H,-37.8556266166768,145.021666290555,88,8374.24
3-6-mjp-4.5.H,-37.8558855901221,145.023671143793,89,8552.6
3-6-mjp-4.5.H,-37.8558855901221,145.023671143793,90,8552.6
3-6-mjp-4.5.H,-37.8561849433766,145.025936352779,91,8754.24
3-6-mjp-4.5.H,-37.8561849433766,145.025936352779,92,8754.24
3-6-mjp-4.5.H,-37.8565995119727,145.029164628397,93,9041.38
3-6-mjp-4.5.H,-37.8565995119727,145.029164628397,94,9041.38
3-6-mjp-4.5.H,-37.8566196199201,145.029289119881,95,9052.54
3-6-mjp-4.5.H,-37.8570226209362,145.032369982256,96,9326.71
3-6-mjp-4.5.H,-37.8570226209362,145.032369982256,97,9326.71
3-6-mjp-4.5.H,-37.8574460227856,145.035598098929,98,9614.0
3-6-mjp-4.5.H,-37.8574460227856,145.035598098929,99,9614.0
3-6-mjp-4.5.H,-37.8577564294337,145.037999510103,100,9827.63
3-6-mjp-4.5.H,-37.8577564294337,145.037999510103,101,9827.63
3-6-mjp-4.5.H,-37.8581586376851,145.041046393011,102,10098.84
3-6-mjp-4.5.H,-37.8581586376851,145.041046393011,103,10098.84
3-6-mjp-4.5.H,-37.8581793004298,145.041204974934,104,10112.95
3-6-mjp-4.5.H,-37.858535254668,145.044184918181,105,10377.54
3-6-mjp-4.5.H,-37.858535254668,145.044184918181,106,10377.54
3-6-mjp-4.5.H,-37.8590171309508,145.04824138493,107,10737.67
3-6-mjp-4.5.H,-37.8590171309508,145.04824138493,108,10737.67
3-6-mjp-4.5.H,-37.8593725325826,145.051198680216,109,11000.28
3-6-mjp-4.5.H,-37.8593725325826,145.051198680216,110,11000.28
3-6-mjp-4.5.H,-37.8596856301908,145.053782019644,111,11229.73
3-6-mjp-4.5.H,-37.8596856301908,145.053782019644,112,11229.73
3-6-mjp-4.5.H,-37.8599892885202,145.056342896537,113,11457.07
3-6-mjp-4.8.R,-37.8599892885202,145.056342896537,1,0.0
3-6-mjp-4.8.R,-37.8597286119423,145.054201453799,2,190.22
3-6-mjp-4.8.R,-37.8597286119423,145.054201453799,3,190.22
3-6-mjp-4.8.R,-37.8594138307866,145.051515856205,4,428.57
3-6-mjp-4.8.R,-37.8594138307866,145.051515856205,5,428.57
3-6-mjp-4.8.R,-37.8590381608562,145.048422694181,6,703.32
3-6-mjp-4.8.R,-37.8590381608562,145.048422694181,7,703.32
3-6-mjp-4.8.R,-37.8585981733865,145.044717477032,8,1032.26
3-6-mjp-4.8.R,-37.8585981733865,145.044717477032,9,1032.26
3-6-mjp-4.8.R,-37.8582001520164,145.04137491831,10,1329.03
3-6-mjp-4.8.R,-37.8582001520164,145.04137491831,11,1329.03
3-6-mjp-4.8.R,-37.8577658160052,145.03802199378,12,1627.33
3-6-mjp-4.8.R,-37.8577658160052,145.03802199378,13,1627.33
3-6-mjp-4.8.R,-37.8574766485447,145.035813244392,14,1823.89
3-6-mjp-4.8.R,-37.8574766485447,145.035813244392,15,1823.89
3-6-mjp-4.8.R,-37.8570946003585,145.032902278396,16,2082.95
3-6-mjp-4.8.R,-37.8570946003585,145.032902278396,17,2082.95
3-6-mjp-4.8.R,-37.8566504472702,145.029515620869,18,2384.36
3-6-mjp-4.9.R,-37.7784558084813,144.97066806938,1,0.0
3-6-mjp-4.9.R,-37.7782940632216,144.970695200803,2,18.14
3-6-mjp-4.9.R,-37.7758669052874,144.971045414765,3,289.78
3-6-mjp-4.9.R,-37.7757672354829,144.971014079059,4,301.2
3-6-mjp-4.9.R,-37.7756773551765,144.971027890062,5,311.27
3-6-mjp-4.9.R,-37.7756773551765,144.971027890062,6,311.27
3-6-mjp-4.9.R,-37.7727383256508,144.971482893057,7,640.51
3-6-mjp-4.9.R,-37.7727383256508,144.971482893057,8,640.51
3-6-mjp-4.9.R,-37.7705639604208,144.971860197497,9,884.55
3-6-mjp-4.9.R,-37.7697914565376,144.972006184892,10,971.4
3-6-mjp-4.9.R,-37.7697914565376,144.972006184892,11,971.4
3-6-mjp-4.9.R,-37.7682104172912,144.97229913371,12,1149.08
3-6-mjp-4.9.R,-37.7682104172912,144.97229913371,13,1149.08
3-6-mjp-4.9.R,-37.7666652116736,144.972579737655,14,1322.66
3-6-mjp-4.9.R,-37.7666652116736,144.972579737655,15,1322.66
3-6-mjp-4.9.R,-37.7644369886151,144.97296979329,16,1572.79
3-6-mjp-4.9.R,-37.7644369886151,144.97296979329,17,1572.79
3-6-mjp-4.9.R,-37.7623797122351,144.973343804683,18,1803.9
3-6-mjp-4.9.R,-37.7623797122351,144.973343804683,19,1803.9
3-6-mjp-4.9.R,-37.7622089579951,144.973371168697,20,1823.04
3-6-mjp-4.9.R,-37.7621010319581,144.973907635065,21,1871.7
3-6-mjp-4.9.R,-37.7620117363615,144.973955477761,22,1882.48
3-6-mjp-4.9.R,-37.7593969578011,144.974401410922,23,2175.87
3-6-mjp-4.9.R,-37.7593969578011,144.974401410922,24,2175.87
3-6-mjp-4.9.R,-37.7568900720755,144.97483301541,25,2457.19
3-6-mjp-4.9.R,-37.7568900720755,144.97483301541,26,2457.19
3-6-mjp-4.9.R,-37.7566744740641,144.974872946979,27,2481.42
3-6-mjp-4.9.R,-37.7561518760829,144.970165354464,28,2899.34
3-6-mjp-4.9.R,-37.7561518760829,144.970165354464,29,2899.34
3-6-mjp-4.9.R,-37.7557465876387,144.966521565887,30,3222.83
3-6-mjp-4.9.R,-37.7557465876387,144.966521565887,31,3222.83
3-6-mjp-4.9.R,-37.7556833371117,144.965989824161,32,3270.1
3-6-mjp-4.9.R,-37.7554735957806,144.964281647923,33,3422.08
3-6-mjp-4.9.R,-37.7554735957806,144.964281647923,34,3422.08
3-6-mjp-4.9.R,-37.7554526399054,144.9641119654,35,3437.17
3-6-mjp-4.9.R,-37.7554128843471,144.963897396567,36,3456.55
3-6-mjp-4.9.R,-37.7552334716304,144.962381358049,37,3591.32
3-6-mjp-5.1.H,-37.8565995119727,145.029164628397,1,0.0
3-6-mjp-5.1.H,-37.8566196199201,145.029289119881,2,11.16
3-6-mjp-5.1.H,-37.8570226209362,145.032369982256,3,285.32
3-6-mjp-5.1.H,-37.8570226209362,145.032369982256,4,285.32
3-6-mjp-5.1.H,-37.8574460227856,145.035598098929,5,572.61
3-6-mjp-5.1.H,-37.8574460227856,145.035598098929,6,572.61
3-6-mjp-5.1.H,-37.8577564294337,145.037999510103,7,786.25
3-6-mjp-5.1.H,-37.8577564294337,145.037999510103,8,786.25
3-6-mjp-5.1.H,-37.8581586376851,145.041046393011,9,1057.45
3-6-mjp-5.1.H,-37.8581586376851,145.041046393011,10,1057.45
3-6-mjp-5.1.H,-37.8581793004298,145.041204974934,11,1071.56
3-6-mjp-5.1.H,-37.858535254668,145.044184918181,12,1336.15
3-6-mjp-5.1.H,-37.858535254668,145.044184918181,13,1336.15
3-6-mjp-5.1.H,-37.8590171309508,145.04824138493,14,1696.28
3-6-mjp-5.1.H,-37.8590171309508,145.04824138493,15,1696.28
3-6-mjp-5.1.H,-37.8593725325826,145.051198680216,16,1958.9
3-6-mjp-5.1.H,-37.8593725325826,145.051198680216,17,1958.9
3-6-mjp-5.1.H,-37.8596856301908,145.053782019644,18,2188.35
3-6-mjp-5.1.H,-37.8596856301908,145.053782019644,19,2188.35
3-6-mjp-5.1.H,-37.8599892885202,145.056342896537,20,2415.69
3-6-mjp-5.2.H,-37.7553018036886,144.962163824886,1,0.0
3-6-mjp-5.2.H,-37.7552119243265,144.962177641616,2,10.07
3-6-mjp-5.2.H,-37.7554027002935,144.963829573047,3,156.84
3-6-mjp-5.2.H,-37.7554027002935,144.963829573047,4,156.84
3-6-mjp-5.2.H,-37.7554128843471,144.963897396567,5,162.91
3-6-mjp-5.2.H,-37.7554526399054,144.9641119654,6,182.28
3-6-mjp-5.2.H,-37.7557254391125,144.966340536817,7,380.54
3-6-mjp-5.2.H,-37.7557254391125,144.966340536817,8,380.54
3-6-mjp-5.2.H,-37.7561303421095,144.969961632649,9,702.05
3-6-mjp-5.2.H,-37.7561303421095,144.969961632649,10,702.05
3-6-mjp-5.2.H,-37.7566429652845,144.974612740938,11,1114.9
3-6-mjp-5.2.H,-37.7566429652845,144.974612740938,12,1114.9
3-6-mjp-5.2.H,-37.7566744740641,144.974872946979,13,1138.04
3-6-mjp-5.2.H,-37.7592442183785,144.974428279666,14,1426.44
3-6-mjp-5.2.H,-37.7592442183785,144.974428279666,15,1426.44
3-6-mjp-5.2.H,-37.7618680047744,144.973982102815,16,1720.82
3-6-mjp-5.2.H,-37.7618680047744,144.973982102815,17,1720.82
3-6-mjp-5.2.H,-37.7620117363615,144.973955477761,18,1736.97
3-6-mjp-5.2.H,-37.7621010319581,144.973907635065,19,1747.76
3-6-mjp-5.2.H,-37.7622089579951,144.973371168697,20,1796.42
3-6-mjp-5.2.H,-37.7642842497792,144.972996667264,21,2029.52
3-6-mjp-5.2.H,-37.7642842497792,144.972996667264,22,2029.52
3-6-mjp-5.2.H,-37.7664225922964,144.972620420291,23,2269.58
3-6-mjp-5.2.H,-37.7664225922964,144.972620420291,24,2269.58
3-6-mjp-5.2.H,-37.7680666863769,144.972325764727,25,2454.22
3-6-mjp-5.2.H,-37.7680666863769,144.972325764727,26,2454.22
3-6-mjp-5.2.H,-37.7696387181648,144.972033063281,27,2630.9
3-6-mjp-5.2.H,-37.7696387181648,144.972033063281,28,2630.9
3-6-mjp-5.2.H,-37.7705639604208,144.971860197497,29,2734.9
3-6-mjp-5.2.H,-37.7724957070865,144.971523583499,30,2951.73
3-6-mjp-5.2.H,-37.7724957070865,144.971523583499,31,2951.73
3-6-mjp-5.2.H,-37.7726574527995,144.971496456572,32,2969.87
3-6-mjp-5.2.H,-37.775542632448,144.971054280599,33,3293.04
3-6-mjp-5.2.H,-37.775542632448,144.971054280599,34,3293.04
3-6-mjp-5.2.H,-37.7757672354829,144.971014079059,35,3318.26
3-6-mjp-5.2.H,-37.7758669052874,144.971045414765,36,3329.68
3-6-mjp-5.2.H,-37.7781143028014,144.97072282476,37,3581.18
3-6-mjp-5.2.H,-37.7781143028014,144.97072282476,38,3581.18
3-6-mjp-5.2.H,-37.7815383645296,144.970174998656,39,3964.95
3-6-mjp-5.2.H,-37.7815383645296,144.970174998656,40,3964.95
3-6-mjp-5.2.H,-37.7840818318218,144.96977611861,41,4249.94
3-6-mjp-5.2.H,-37.7840818318218,144.96977611861,42,4249.94
3-6-mjp-5.2.H,-37.7843334565449,144.969735167883,43,4278.15
3-6-mjp-5.2.H,-37.7871818072304,144.969248419793,44,4597.74
3-6-mjp-5.2.H,-37.7871818072304,144.969248419793,45,4597.74
3-6-mjp-5.2.H,-37.7892754772705,144.968895852876,46,4832.6
3-6-mjp-5.2.H,-37.7892754772705,144.968895852876,47,4832.6
3-6-mjp-5.2.H,-37.7921148128411,144.968409278325,48,5151.2
3-6-mjp-5.2.H,-37.7921148128411,144.968409278325,49,5151.2
3-6-mjp-5.2.H,-37.7941276054053,144.968070230232,50,5376.99
3-6-mjp-5.2.H,-37.7941276054053,144.968070230232,51,5376.99
3-6-mjp-5.2.H,-37.7971556997888,144.967555696342,52,5716.72
3-6-mjp-5.2.H,-37.7970268371685,144.966355403588,53,5823.15
3-6-mjp-5.2.H,-37.7970268371685,144.966355403588,54,5823.15
3-6-mjp-5.2.H,-37.7968437051769,144.964622834582,55,5976.74
3-6-mjp-5.2.H,-37.7993052870864,144.964180477179,56,6253.2
3-6-mjp-5.2.H,-37.7993052870864,144.964180477179,57,6253.2
3-6-mjp-5.2.H,-37.8017758730189,144.963737839335,58,6530.66
3-6-mjp-5.2.H,-37.8023599862308,144.963642292799,59,6596.15
3-6-mjp-5.2.H,-37.8023599862308,144.963642292799,60,6596.15
3-6-mjp-5.2.H,-37.805693323167,144.963062327503,61,6970.28
3-6-mjp-5.2.H,-37.805693323167,144.963062327503,62,6970.28
3-6-mjp-5.2.H,-37.8073375688316,144.962778618168,63,7154.81
3-6-mjp-5.2.H,-37.8081733276719,144.963164555437,64,7253.73
3-6-mjp-5.2.H,-37.8081733276719,144.963164555437,65,7253.73
3-6-mjp-5.2.H,-37.8095906691793,144.963829849592,66,7421.82
3-6-mjp-5.2.H,-37.8103990099123,144.964193844699,67,7517.22
3-6-mjp-5.2.H,-37.8103990099123,144.964193844699,68,7517.22
3-6-mjp-5.2.H,-37.8132240832052,144.965490718864,69,7851.38
3-6-mjp-5.2.H,-37.8132240832052,144.965490718864,70,7851.38
3-6-mjp-5.2.H,-37.8135328881069,144.965629912992,71,7887.83
3-6-mjp-5.2.H,-37.8163945654462,144.966959966795,72,8226.8
3-6-mjp-5.2.H,-37.8163945654462,144.966959966795,73,8226.8
3-6-mjp-5.2.H,-37.8174572635564,144.967442008412,74,8352.33
3-6-mjp-5.2.H,-37.817829706853,144.967613552413,75,8396.4
3-6-mjp-5.2.H,-37.817829706853,144.967613552413,76,8396.4
3-6-mjp-5.2.H,-37.8184747264645,144.967913943663,77,8472.82
3-6-mjp-5.2.H,-37.8185836002742,144.967956398339,78,8485.49
3-6-mjp-5.2.H,-37.8218629284369,144.969468307645,79,8873.56
3-6-mjp-5.2.H,-37.8218629284369,144.969468307645,80,8873.56
3-6-mjp-5.2.H,-37.8233162682196,144.970132847823,81,9045.38
3-6-mjp-5.2.H,-37.8241429980894,144.970519190968,82,9143.38
3-6-mjp-5.2.H,-37.8241429980894,144.970519190968,83,9143.38
3-6-mjp-5.2.H,-37.8250693964741,144.970936895724,84,9252.72
3-6-mjp-5.2.H,-37.8253597892506,144.97105391462,85,9286.61
3-6-mjp-5.2.H,-37.8261297320577,144.971282774516,86,9374.55
3-6-mjp-5.2.H,-37.8266811464447,144.971381286454,87,9436.47
3-6-mjp-5.2.H,-37.8270602442163,144.971416349966,88,9478.74
3-6-mjp-5.2.H,-37.8274389506331,144.971428701442,89,9520.86
3-6-mjp-5.2.H,-37.8286537891549,144.971327259801,90,9656.24
3-6-mjp-5.2.H,-37.8287979091418,144.971323312442,91,9672.27
3-6-mjp-5.2.H,-37.8287979091418,144.971323312442,92,9672.27
3-6-mjp-5.2.H,-37.8298431703086,144.971317406286,93,9788.5
3-6-mjp-5.2.H,-37.8309076204287,144.971379145933,94,9906.99
3-6-mjp-5.2.H,-37.8313863875074,144.971445566776,95,9960.54
3-6-mjp-5.2.H,-37.8316942077978,144.971528032712,96,9995.53
3-6-mjp-5.2.H,-37.8321390971179,144.97172036745,97,10047.8
3-6-mjp-5.2.H,-37.832275579154,144.97179616533,98,10064.37
3-6-mjp-5.2.H,-37.8326867856479,144.972125773248,99,10118.49
3-6-mjp-5.2.H,-37.8328062305183,144.972258850588,100,10136.18
3-6-mjp-5.2.H,-37.832943299047,144.972368721114,101,10154.22
3-6-mjp-5.2.H,-37.8331823837123,144.972646234957,102,10190.29
3-6-mjp-5.2.H,-37.8336905064403,144.973370885289,103,10275.39
3-6-mjp-5.2.H,-37.8336905064403,144.973370885289,104,10275.39
3-6-mjp-5.2.H,-37.8337643259869,144.973471127471,105,10287.42
3-6-mjp-5.2.H,-37.8341251968007,144.974018016607,106,10350.01
3-6-mjp-5.2.H,-37.8342814514201,144.9741955428,107,10373.35
3-6-mjp-5.2.H,-37.8351322412251,144.974933568837,108,10488.03
3-6-mjp-5.2.H,-37.8357786115373,144.975313590253,109,10567.27
3-6-mjp-5.2.H,-37.8357786115373,144.975313590253,110,10567.27
3-6-mjp-5.2.H,-37.8360789845326,144.975487182783,111,10603.99
3-6-mjp-5.2.H,-37.8388630366234,144.976501934709,112,10926.13
3-6-mjp-5.2.H,-37.8388630366234,144.976501934709,113,10926.13
3-6-mjp-5.2.H,-37.8411755678078,144.977347821374,114,11193.79
3-6-mjp-5.2.H,-37.8411755678078,144.977347821374,115,11193.79
3-6-mjp-5.2.H,-37.8445399877831,144.978574138143,116,11583.08
3-6-mjp-5.2.H,-37.8445399877831,144.978574138143,117,11583.08
3-6-mjp-5.2.H,-37.84484838883,144.978690722744,118,11618.87
3-6-mjp-5.2.H,-37.84755977126,144.979673590698,119,11932.47
3-6-mjp-5.2.H,-37.84755977126,144.979673590698,120,11932.47
3-6-mjp-5.2.H,-37.8498722820968,144.980519664609,121,12200.13
3-6-mjp-5.2.H,-37.8498722820968,144.980519664609,122,12200.13
3-6-mjp-5.2.H,-37.8502169063744,144.98064664144,123,12240.03
3-6-mjp-5.2.H,-37.8506534422474,144.984032894811,124,12541.29
3-6-mjp-5.2.H,-37.8506534422474,144.984032894811,125,12541.29
3-6-mjp-5.2.H,-37.8511219539927,144.987713814912,126,12868.65
3-6-mjp-5.2.H,-37.8511219539927,144.987713814912,127,12868.65
3-6-mjp-5.2.H,-37.8513814993008,144.989718401912,128,13047.0
3-6-mjp-5.2.H,-37.8513814993008,144.989718401912,129,13047.0
3-6-mjp-5.2.H,-37.8518283340616,144.993195409675,130,13356.3
3-6-mjp-5.2.H,-37.8518283340616,144.993195409675,131,13356.3
3-6-mjp-5.2.H,-37.8518494478718,144.993376681952,132,13372.39
3-6-mjp-5.2.H,-37.8522618058847,144.996422784792,133,13643.73
3-6-mjp-5.2.H,-37.8522618058847,144.996422784792,134,13643.73
3-6-mjp-5.2.H,-37.852488192828,144.998076004943,135,13791.05
3-6-mjp-5.2.H,-37.852488192828,144.998076004943,136,13791.05
3-6-mjp-5.2.H,-37.8527045839522,144.999672678566,137,13933.29
3-6-mjp-5.2.H,-37.8527045839522,144.999672678566,138,13933.29
3-6-mjp-5.2.H,-37.8530648026511,145.002311103526,139,14168.37
3-6-mjp-5.2.H,-37.8530648026511,145.002311103526,140,14168.37
3-6-mjp-5.2.H,-37.853609621127,145.006274352827,141,14521.57
3-6-mjp-5.2.H,-37.853609621127,145.006274352827,142,14521.57
3-6-mjp-5.2.H,-37.8539185053344,145.008550525255,143,14724.34
3-6-mjp-5.2.H,-37.8539290505765,145.008641166647,144,14732.39
3-6-mjp-5.2.H,-37.8539290505765,145.008641166647,145,14732.39
3-6-mjp-5.2.H,-37.8543009572109,145.011449853853,146,14982.43
3-6-mjp-5.2.H,-37.8543009572109,145.011449853853,147,14982.43
3-6-mjp-5.2.H,-37.8547659388922,145.014972117306,148,15295.96
3-6-mjp-5.2.H,-37.8547659388922,145.014972117306,149,15295.96
3-6-mjp-5.2.H,-37.8551790834228,145.018098009943,150,15574.22
3-6-mjp-5.2.H,-37.8551993942056,145.018233856261,151,15586.36
3-6-mjp-5.2.H,-37.8551993942056,145.018233856261,152,15586.36
3-6-mjp-5.2.H,-37.8555090050077,145.020566941537,153,15794.06
3-6-mjp-5.2.H,-37.8555090050077,145.020566941537,154,15794.06
3-6-mjp-5.2.H,-37.8556266166768,145.021666290555,155,15891.46
3-6-mjp-5.2.H,-37.8558855901221,145.023671143793,156,16069.82
3-6-mjp-5.2.H,-37.8558855901221,145.023671143793,157,16069.82
3-6-mjp-5.2.H,-37.8561849433766,145.025936352779,158,16271.46
3-6-mjp-5.3.H,-37.7553018036886,144.962163824886,1,0.0
3-6-mjp-5.3.H,-37.7552119243265,144.962177641616,2,10.07
3-6-mjp-5.3.H,-37.7554027002935,144.963829573047,3,156.84
3-6-mjp-5.3.H,-37.7554027002935,144.963829573047,4,156.84
3-6-mjp-5.3.H,-37.7554128843471,144.963897396567,5,162.91
3-6-mjp-5.3.H,-37.7554526399054,144.9641119654,6,182.28
3-6-mjp-5.3.H,-37.7557254391125,144.966340536817,7,380.54
3-6-mjp-5.3.H,-37.7557254391125,144.966340536817,8,380.54
3-6-mjp-5.3.H,-37.7561303421095,144.969961632649,9,702.05
3-6-mjp-5.3.H,-37.7561303421095,144.969961632649,10,702.05
3-6-mjp-5.3.H,-37.7566429652845,144.974612740938,11,1114.9
3-6-mjp-5.3.H,-37.7566429652845,144.974612740938,12,1114.9
3-6-mjp-5.3.H,-37.7566744740641,144.974872946979,13,1138.04
3-6-mjp-5.3.H,-37.7592442183785,144.974428279666,14,1426.44
3-6-mjp-5.3.H,-37.7592442183785,144.974428279666,15,1426.44
3-6-mjp-5.3.H,-37.7618680047744,144.973982102815,16,1720.82
3-6-mjp-5.3.H,-37.7618680047744,144.973982102815,17,1720.82
3-6-mjp-5.3.H,-37.7620117363615,144.973955477761,18,1736.97
3-6-mjp-5.3.H,-37.7621010319581,144.973907635065,19,1747.76
3-6-mjp-5.3.H,-37.7622089579951,144.973371168697,20,1796.42
