trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
11.UG.11-SK4-mjp-1.2.R,07:45:00,07:45:00,3749,10,,0,1,34134.66
11.UG.11-SK4-mjp-1.2.R,07:48:00,07:48:00,3752,11,,0,1,35087.41
11.UG.11-SK4-mjp-1.2.R,07:54:00,07:54:00,901,12,,0,1,36677.51
11.UG.11-SK4-mjp-1.2.R,08:01:00,08:01:00,910,13,,0,1,39028.54
11.UG.11-SK4-mjp-1.2.R,08:34:00,08:34:00,48578,14,,0,0,70333.92
11.UG.11-SKY-mjp-1.1.H,06:30:00,06:30:00,48578,1,,0,0,0.0
11.UG.11-SKY-mjp-1.1.H,06:33:00,06:33:00,45513,2,,0,1,1455.41
11.UG.11-SKY-mjp-1.1.H,06:36:00,06:36:00,45511,3,,0,1,1713.06
11.UG.11-SKY-mjp-1.1.H,06:59:00,06:59:00,23175,4,,0,0,23924.44
11.UK.11-SK4-mjp-1.2.R,06:45:00,06:45:00,48784,1,,0,0,0.0
11.UK.11-SK4-mjp-1.2.R,06:47:00,06:47:00,21220,2,,0,1,987.21
11.UK.11-SK4-mjp-1.2.R,07:01:00,07:01:00,48786,3,,0,1,11756.99
11.UK.11-SK4-mjp-1.2.R,07:09:00,07:09:00,17507,4,,0,1,17511.92
11.UK.11-SK4-mjp-1.2.R,07:14:00,07:14:00,9629,5,,0,1,21095.69
11.UK.11-SK4-mjp-1.2.R,07:21:00,07:21:00,20988,6,,0,1,24314.85
11.UK.11-SK4-mjp-1.2.R,07:27:00,07:27:00,48787,7,,0,1,27136.77
11.UK.11-SK4-mjp-1.2.R,07:34:00,07:34:00,3633,8,,0,1,31924.1
11.UK.11-SK4-mjp-1.2.R,07:39:00,07:39:00,3245,9,,0,1,32765.17
11.UK.11-SK4-mjp-1.2.R,07:45:00,07:45:00,3749,10,,0,1,34134.66
11.UK.11-SK4-mjp-1.2.R,07:48:00,07:48:00,3752,11,,0,1,35087.41
11.UK.11-SK4-mjp-1.2.R,07:54:00,07:54:00,901,12,,0,1,36677.51
11.UK.11-SK4-mjp-1.2.R,08:01:00,08:01:00,910,13,,0,1,39028.54
11.UK.11-SK4-mjp-1.2.R,08:34:00,08:34:00,48578,14,,0,0,70333.92
11.UK.11-SKY-mjp-1.1.H,06:30:00,06:30:00,48578,1,,0,0,0.0
11.UK.11-SKY-mjp-1.1.H,06:33:00,06:33:00,45513,2,,0,1,1455.41
11.UK.11-SKY-mjp-1.1.H,06:36:00,06:36:00,45511,3,,0,1,1713.06
11.UK.11-SKY-mjp-1.1.H,06:59:00,06:59:00,23175,4,,0,0,23924.44
11.UM.11-SK4-mjp-1.2.R,06:45:00,06:45:00,48784,1,,0,0,0.0
11.UM.11-SK4-mjp-1.2.R,06:47:00,06:47:00,21220,2,,0,1,987.21
11.UM.11-SK4-mjp-1.2.R,07:01:00,07:01:00,48786,3,,0,1,11756.99
11.UM.11-SK4-mjp-1.2.R,07:09:00,07:09:00,17507,4,,0,1,17511.92
11.UM.11-SK4-mjp-1.2.R,07:14:00,07:14:00,9629,5,,0,1,21095.69
11.UM.11-SK4-mjp-1.2.R,07:21:00,07:21:00,20988,6,,0,1,24314.85
11.UM.11-SK4-mjp-1.2.R,07:27:00,07:27:00,48787,7,,0,1,27136.77
11.UM.11-SK4-mjp-1.2.R,07:34:00,07:34:00,3633,8,,0,1,31924.1
11.UM.11-SK4-mjp-1.2.R,07:39:00,07:39:00,3245,9,,0,1,32765.17
11.UM.11-SK4-mjp-1.2.R,07:45:00,07:45:00,3749,10,,0,1,34134.66
11.UM.11-SK4-mjp-1.2.R,07:48:00,07:48:00,3752,11,,0,1,35087.41
11.UM.11-SK4-mjp-1.2.R,07:54:00,07:54:00,901,12,,0,1,36677.51
11.UM.11-SK4-mjp-1.2.R,08:01:00,08:01:00,910,13,,0,1,39028.54
11.UM.11-SK4-mjp-1.2.R,08:34:00,08:34:00,48578,14,,0,0,70333.92
11.UM.11-SKY-mjp-1.1.H,06:30:00,06:30:00,48578,1,,0,0,0.0
11.UM.11-SKY-mjp-1.1.H,06:33:00,06:33:00,45513,2,,0,1,1455.41
11.UM.11-SKY-mjp-1.1.H,06:36:00,06:36:00,45511,3,,0,1,1713.06
