,ILOC_CODE_2021,ILOC_NAME_2021,IARE_CODE_2021,IARE_NAME_2021,IREG_CODE_2021,IREG_NAME_2021,STATE_CODE_2021,STATE_NAME_2021,AUS_CODE_2021,AUS_NAME_2021,AREA_ALBERS_SQKM,ASGS_LOCI_URI_2021
584,31001101,Sarina,310011,Sarina,310,Townsville - Mackay,3,Queensland,AUS,Australia,1439.6459,http://linked.data.gov.au/dataset/asgsed3/ILOC/31001101
585,31001201,Thuringowa,310012,Thuringowa,310,Townsville - Mackay,3,Queensland,AUS,Australia,242.2022,http://linked.data.gov.au/dataset/asgsed3/ILOC/31001201
586,31001301,Townsville,310013,Townsville,310,Townsville - Mackay,3,Queensland,AUS,Australia,166.1413,http://linked.data.gov.au/dataset/asgsed3/ILOC/31001301
587,31001401,Townsville - Northern Beaches,310014,Townsville - Surrounds,310,Townsville - Mackay,3,Queensland,AUS,Australia,1008.6848,http://linked.data.gov.au/dataset/asgsed3/ILOC/31001401
588,31001402,Townsville - Southern Rangelands,310014,Townsville - Surrounds,310,Townsville - Mackay,3,Queensland,AUS,Australia,2409.264,http://linked.data.gov.au/dataset/asgsed3/ILOC/31001402
589,39499494,No usual address (Qld),394994,No usual address (Qld),394,No usual address (Qld),3,Queensland,AUS,Australia,,http://linked.data.gov.au/dataset/asgsed3/ILOC/39499494
590,39799797,Migratory - Offshore - Shipping (Qld),397997,Migratory - Offshore - Shipping (Qld),397,Migratory - Offshore - Shipping (Qld),3,Queensland,AUS,Australia,,http://linked.data.gov.au/dataset/asgsed3/ILOC/39799797
591,40100101,Adelaide - Central,401001,Adelaide - Prospect - Walkerville,401,Adelaide,4,South Australia,AUS,Australia,15.5733,http://linked.data.gov.au/dataset/asgsed3/ILOC/40100101
592,40100102,Prospect - Walkerville,401001,Adelaide - Prospect - Walkerville,401,Adelaide,4,South Australia,AUS,Australia,11.3215,http://linked.data.gov.au/dataset/asgsed3/ILOC/40100102
593,40100201,Adelaide Hills,401002,Adelaide Hills - Mount Barker,401,Adelaide,4,South Australia,AUS,Australia,766.3541,http://linked.data.gov.au/dataset/asgsed3/ILOC/40100201
594,40100202,Mount Barker,401002,Adelaide Hills - Mount Barker,401,Adelaide,4,South Australia,AUS,Australia,620.6837,http://linked.data.gov.au/dataset/asgsed3/ILOC/40100202
595,40100301,Barossa,401003,Barossa,401,Adelaide,4,South Australia,AUS,Australia,3101.755,http://linked.data.gov.au/dataset/asgsed3/ILOC/40100301
596,40100401,Barmera,401004,Berri - Barmera,401,Adelaide,4,South Australia,AUS,Australia,649.4839,http://linked.data.gov.au/dataset/asgsed3/ILOC/40100401
597,40100402,Berri,401004,Berri - Barmera,401,Adelaide,4,South Australia,AUS,Australia,142.6018,http://linked.data.gov.au/dataset/asgsed3/ILOC/40100402
598,40100501,Campbelltown,401005,Campbelltown - Norwood,401,Adelaide,4,South Australia,AUS,Australia,26.447,http://linked.data.gov.au/dataset/asgsed3/ILOC/40100501
599,40100502,Norwood - Payneham - St Peters,401005,Campbelltown - Norwood,401,Adelaide,4,South Australia,AUS,Australia,15.1036,http://linked.data.gov.au/dataset/asgsed3/ILOC/40100502
600,40100601,Charles Sturt - Coast,401006,Charles Sturt,401,Adelaide,4,South Australia,AUS,Australia,16.8901,http://linked.data.gov.au/dataset/asgsed3/ILOC/40100601
601,40100602,Charles Sturt - Inner East,401006,Charles Sturt,401,Adelaide,4,South Australia,AUS,Australia,11.7459,http://linked.data.gov.au/dataset/asgsed3/ILOC/40100602
602,40100603,Charles Sturt - Inner West,401006,Charles Sturt,401,Adelaide,4,South Australia,AUS,Australia,12.0357,http://linked.data.gov.au/dataset/asgsed3/ILOC/40100603
603,40100604,Charles Sturt - North-East,401006,Charles Sturt,401,Adelaide,4,South Australia,AUS,Australia,13.7796,http://linked.data.gov.au/dataset/asgsed3/ILOC/40100604
604,40100701,Fleurieu - Kangaroo Island,401007,Fleurieu - Kangaroo Island,401,Adelaide,4,South Australia,AUS,Australia,7363.5869,http://linked.data.gov.au/dataset/asgsed3/ILOC/40100701
605,40100801,Gawler,401008,Gawler,401,Adelaide,4,South Australia,AUS,Australia,42.2619,http://linked.data.gov.au/dataset/asgsed3/ILOC/40100801
606,40100901,Holdfast Bay,401009,Holdfast Bay - West Torrens,401,Adelaide,4,South Australia,AUS,Australia,13.8786,http://linked.data.gov.au/dataset/asgsed3/ILOC/40100901
607,40100902,West Torrens,401009,Holdfast Bay - West Torrens,401,Adelaide,4,South Australia,AUS,Australia,37.2389,http://linked.data.gov.au/dataset/asgsed3/ILOC/40100902
608,40101001,Loxton - Waikerie,401010,Loxton - Waikerie - Mid Murray,401,Adelaide,4,South Australia,AUS,Australia,7514.4184,http://linked.data.gov.au/dataset/asgsed3/ILOC/40101001
609,40101002,Mid Murray,401010,Loxton - Waikerie - Mid Murray,401,Adelaide,4,South Australia,AUS,Australia,6440.2883,http://linked.data.gov.au/dataset/asgsed3/ILOC/40101002
610,40101101,Marion - Central,401011,Marion,401,Adelaide,4,South Australia,AUS,Australia,23.2227,http://linked.data.gov.au/dataset/asgsed3/ILOC/40101101
611,40101102,Marion - North,401011,Marion,401,Adelaide,4,South Australia,AUS,Australia,11.738,http://linked.data.gov.au/dataset/asgsed3/ILOC/40101102
612,40101103,Marion - South,401011,Marion,401,Adelaide,4,South Australia,AUS,Australia,20.576,http://linked.data.gov.au/dataset/asgsed3/ILOC/40101103
613,40101201,Murray Bridge,401012,Murray Bridge,401,Adelaide,4,South Australia,AUS,Australia,1925.7329,http://linked.data.gov.au/dataset/asgsed3/ILOC/40101201
614,40101301,Meningie,401013,Murray Mallee,401,Adelaide,4,South Australia,AUS,Australia,5.7809,http://linked.data.gov.au/dataset/asgsed3/ILOC/40101301
615,40101302,Murray Mallee,401013,Murray Mallee,401,Adelaide,4,South Australia,AUS,Australia,19185.1721,http://linked.data.gov.au/dataset/asgsed3/ILOC/40101302
616,40101303,Raukkan,401013,Murray Mallee,401,Adelaide,4,South Australia,AUS,Australia,2.6785,http://linked.data.gov.au/dataset/asgsed3/ILOC/40101303
617,40101401,Onkaparinga - Central North,401014,Onkaparinga,401,Adelaide,4,South Australia,AUS,Australia,98.278,http://linked.data.gov.au/dataset/asgsed3/ILOC/40101401
618,40101402,Onkaparinga - North Coast,401014,Onkaparinga,401,Adelaide,4,South Australia,AUS,Australia,25.6293,http://linked.data.gov.au/dataset/asgsed3/ILOC/40101402
619,40101403,Onkaparinga - South,401014,Onkaparinga,401,Adelaide,4,South Australia,AUS,Australia,394.2881,http://linked.data.gov.au/dataset/asgsed3/ILOC/40101403
620,40101501,Playford - Central West,401015,Playford,401,Adelaide,4,South Australia,AUS,Australia,8.9191,http://linked.data.gov.au/dataset/asgsed3/ILOC/40101501
621,40101502,Playford - East,401015,Playford,401,Adelaide,4,South Australia,AUS,Australia,146.4286,http://linked.data.gov.au/dataset/asgsed3/ILOC/40101502
622,40101503,Playford - Elizabeth,401015,Playford,401,Adelaide,4,South Australia,AUS,Australia,20.5201,http://linked.data.gov.au/dataset/asgsed3/ILOC/40101503
623,40101504,Playford - West,401015,Playford,401,Adelaide,4,South Australia,AUS,Australia,170.8601,http://linked.data.gov.au/dataset/asgsed3/ILOC/40101504
624,40101601,Port Adelaide - Enfield - Coast,401016,Port Adelaide - Enfield,401,Adelaide,4,South Australia,AUS,Australia,21.5674,http://linked.data.gov.au/dataset/asgsed3/ILOC/40101601
625,40101602,Port Adelaide - Enfield - East,401016,Port Adelaide - Enfield,401,Adelaide,4,South Australia,AUS,Australia,17.6897,http://linked.data.gov.au/dataset/asgsed3/ILOC/40101602
626,40101603,Port Adelaide - Enfield - Inner,401016,Port Adelaide - Enfield,401,Adelaide,4,South Australia,AUS,Australia,15.1765,http://linked.data.gov.au/dataset/asgsed3/ILOC/40101603
627,40101604,Port Adelaide - Enfield - Park,401016,Port Adelaide - Enfield,401,Adelaide,4,South Australia,AUS,Australia,24.4079,http://linked.data.gov.au/dataset/asgsed3/ILOC/40101604
628,40101605,Port Adelaide - Enfield - Port,401016,Port Adelaide - Enfield,401,Adelaide,4,South Australia,AUS,Australia,21.7973,http://linked.data.gov.au/dataset/asgsed3/ILOC/40101605
629,40101701,Renmark Paringa,401017,Renmark Paringa,401,Adelaide,4,South Australia,AUS,Australia,916.442,http://linked.data.gov.au/dataset/asgsed3/ILOC/40101701
630,40101801,Salisbury - Central,401018,Salisbury,401,Adelaide,4,South Australia,AUS,Australia,21.0515,http://linked.data.gov.au/dataset/asgsed3/ILOC/40101801
631,40101802,Salisbury - North-East,401018,Salisbury,401,Adelaide,4,South Australia,AUS,Australia,16.5101,http://linked.data.gov.au/dataset/asgsed3/ILOC/40101802
632,40101803,Salisbury - South-East,401018,Salisbury,401,Adelaide,4,South Australia,AUS,Australia,20.6241,http://linked.data.gov.au/dataset/asgsed3/ILOC/40101803
633,40101804,Salisbury - West,401018,Salisbury,401,Adelaide,4,South Australia,AUS,Australia,101.0497,http://linked.data.gov.au/dataset/asgsed3/ILOC/40101804
634,40101901,Limestone Coast,401019,South-East,401,Adelaide,4,South Australia,AUS,Australia,21303.5076,http://linked.data.gov.au/dataset/asgsed3/ILOC/40101901
635,40101902,Mount Gambier,401019,South-East,401,Adelaide,4,South Australia,AUS,Australia,32.8804,http://linked.data.gov.au/dataset/asgsed3/ILOC/40101902
636,40102001,Tea Tree Gully,401020,Tea Tree Gully,401,Adelaide,4,South Australia,AUS,Australia,94.2993,http://linked.data.gov.au/dataset/asgsed3/ILOC/40102001
637,40102101,Burnside,401021,Unley - Burnside - Mitcham,401,Adelaide,4,South Australia,AUS,Australia,27.5183,http://linked.data.gov.au/dataset/asgsed3/ILOC/40102101
638,40102102,Mitcham,401021,Unley - Burnside - Mitcham,401,Adelaide,4,South Australia,AUS,Australia,75.5468,http://linked.data.gov.au/dataset/asgsed3/ILOC/40102102
639,40102103,Unley,401021,Unley - Burnside - Mitcham,401,Adelaide,4,South Australia,AUS,Australia,14.2703,http://linked.data.gov.au/dataset/asgsed3/ILOC/40102103
640,40102201,Wakefield - Clare and Gilbert Valleys,401022,Wakefield - Clare and Gilbert Valleys,401,Adelaide,4,South Australia,AUS,Australia,5327.9234,http://linked.data.gov.au/dataset/asgsed3/ILOC/40102201
641,40102301,Copper Coast - Barunga West,401023,Yorke Peninsula,401,Adelaide,4,South Australia,AUS,Australia,2465.4544,http://linked.data.gov.au/dataset/asgsed3/ILOC/40102301
642,40102302,Point Pearce,401023,Yorke Peninsula,401,Adelaide,4,South Australia,AUS,Australia,535.6349,http://linked.data.gov.au/dataset/asgsed3/ILOC/40102302
643,40102303,Yorke Peninsula,401023,Yorke Peninsula,401,Adelaide,4,South Australia,AUS,Australia,5392.5875,http://linked.data.gov.au/dataset/asgsed3/ILOC/40102303
644,40200101,Amata - Tjurma Homelands,402001,Anangu Pitjantjatjara,402,Port Augusta,4,South Australia,AUS,Australia,5086.3236,http://linked.data.gov.au/dataset/asgsed3/ILOC/40200101
645,40200102,Anilalya Homelands,402001,Anangu Pitjantjatjara,402,Port Augusta,4,South Australia,AUS,Australia,6878.9704,http://linked.data.gov.au/dataset/asgsed3/ILOC/40200102
646,40200103,Indulkana and Indulkana Homelands,402001,Anangu Pitjantjatjara,402,Port Augusta,4,South Australia,AUS,Australia,18576.6969,http://linked.data.gov.au/dataset/asgsed3/ILOC/40200103
647,40200104,Kalka and Homelands,402001,Anangu Pitjantjatjara,402,Port Augusta,4,South Australia,AUS,Australia,8719.5298,http://linked.data.gov.au/dataset/asgsed3/ILOC/40200104
648,40200105,Kaltjiti (Fregon) and Irintata Homelands,402001,Anangu Pitjantjatjara,402,Port Augusta,4,South Australia,AUS,Australia,4618.8108,http://linked.data.gov.au/dataset/asgsed3/ILOC/40200105
649,40200106,Kanpi - Nyapari - Angatja,402001,Anangu Pitjantjatjara,402,Port Augusta,4,South Australia,AUS,Australia,2711.6047,http://linked.data.gov.au/dataset/asgsed3/ILOC/40200106
650,40200107,Mimili and Mimili Homelands,402001,Anangu Pitjantjatjara,402,Port Augusta,4,South Australia,AUS,Australia,6302.7635,http://linked.data.gov.au/dataset/asgsed3/ILOC/40200107
651,40200108,Pipalyatjara,402001,Anangu Pitjantjatjara,402,Port Augusta,4,South Australia,AUS,Australia,10.1398,http://linked.data.gov.au/dataset/asgsed3/ILOC/40200108
652,40200109,Pukatja (Ernabella),402001,Anangu Pitjantjatjara,402,Port Augusta,4,South Australia,AUS,Australia,8.4778,http://linked.data.gov.au/dataset/asgsed3/ILOC/40200109
653,40200110,Watarru and Outstations,402001,Anangu Pitjantjatjara,402,Port Augusta,4,South Australia,AUS,Australia,49445.8338,http://linked.data.gov.au/dataset/asgsed3/ILOC/40200110
654,40200201,Coober Pedy,402002,Coober Pedy - Umoona,402,Port Augusta,4,South Australia,AUS,Australia,75.4777,http://linked.data.gov.au/dataset/asgsed3/ILOC/40200201
655,40200202,Umoona,402002,Coober Pedy - Umoona,402,Port Augusta,4,South Australia,AUS,Australia,2.2018,http://linked.data.gov.au/dataset/asgsed3/ILOC/40200202
656,40200301,Dunjiba (Oodnadatta),402003,Eyre,402,Port Augusta,4,South Australia,AUS,Australia,9.0418,http://linked.data.gov.au/dataset/asgsed3/ILOC/40200301
657,40200302,Iga Warta Homeland,402003,Eyre,402,Port Augusta,4,South Australia,AUS,Australia,92.3241,http://linked.data.gov.au/dataset/asgsed3/ILOC/40200302
658,40200303,Lake Eyre - Lake Torrens,402003,Eyre,402,Port Augusta,4,South Australia,AUS,Australia,514486.1433,http://linked.data.gov.au/dataset/asgsed3/ILOC/40200303
659,40200304,Leigh Creek - Copley,402003,Eyre,402,Port Augusta,4,South Australia,AUS,Australia,13.3507,http://linked.data.gov.au/dataset/asgsed3/ILOC/40200304
660,40200305,Roxby Downs,402003,Eyre,402,Port Augusta,4,South Australia,AUS,Australia,288.3624,http://linked.data.gov.au/dataset/asgsed3/ILOC/40200305
661,40200401,Flinders Ranges,402004,Flinders,402,Port Augusta,4,South Australia,AUS,Australia,25207.1946,http://linked.data.gov.au/dataset/asgsed3/ILOC/40200401
662,40200402,Quorn,402004,Flinders,402,Port Augusta,4,South Australia,AUS,Australia,20.9209,http://linked.data.gov.au/dataset/asgsed3/ILOC/40200402
663,40200501,Davenport,402005,Port Augusta,402,Port Augusta,4,South Australia,AUS,Australia,0.9912,http://linked.data.gov.au/dataset/asgsed3/ILOC/40200501
664,40200502,Port Augusta - Central,402005,Port Augusta,402,Port Augusta,4,South Australia,AUS,Australia,21.6567,http://linked.data.gov.au/dataset/asgsed3/ILOC/40200502
665,40200503,Port Augusta - Surrounds,402005,Port Augusta,402,Port Augusta,4,South Australia,AUS,Australia,1126.2179,http://linked.data.gov.au/dataset/asgsed3/ILOC/40200503
666,40200504,Port Augusta - West,402005,Port Augusta,402,Port Augusta,4,South Australia,AUS,Australia,4.5383,http://linked.data.gov.au/dataset/asgsed3/ILOC/40200504
667,40200505,Stirling North,402005,Port Augusta,402,Port Augusta,4,South Australia,AUS,Australia,4.5864,http://linked.data.gov.au/dataset/asgsed3/ILOC/40200505
668,40200601,Whyalla,402006,Whyalla,402,Port Augusta,4,South Australia,AUS,Australia,24877.4725,http://linked.data.gov.au/dataset/asgsed3/ILOC/40200601
669,40300101,Ceduna,403001,Ceduna,403,Port Lincoln - Ceduna,4,South Australia,AUS,Australia,13.4188,http://linked.data.gov.au/dataset/asgsed3/ILOC/40300101
670,40300102,Koonibba,403001,Ceduna,403,Port Lincoln - Ceduna,4,South Australia,AUS,Australia,18.6741,http://linked.data.gov.au/dataset/asgsed3/ILOC/40300102
671,40300103,Tjutjunaku Worka Tjuta - Inner Homelands,403001,Ceduna,403,Port Lincoln - Ceduna,4,South Australia,AUS,Australia,399.9186,http://linked.data.gov.au/dataset/asgsed3/ILOC/40300103
672,40300104,Tjutjunaku Worka Tjuta - Outer Homelands,403001,Ceduna,403,Port Lincoln - Ceduna,4,South Australia,AUS,Australia,4731.8683,http://linked.data.gov.au/dataset/asgsed3/ILOC/40300104
673,40300201,Eyre Peninsula,403002,Ceduna - West Coast,403,Port Lincoln - Ceduna,4,South Australia,AUS,Australia,36461.0398,http://linked.data.gov.au/dataset/asgsed3/ILOC/40300201
674,40300202,Maralinga Tjarutja,403002,Ceduna - West Coast,403,Port Lincoln - Ceduna,4,South Australia,AUS,Australia,168946.0226,http://linked.data.gov.au/dataset/asgsed3/ILOC/40300202
675,40300203,South-West Coast,403002,Ceduna - West Coast,403,Port Lincoln - Ceduna,4,South Australia,AUS,Australia,19709.6702,http://linked.data.gov.au/dataset/asgsed3/ILOC/40300203
676,40300204,Yalata,403002,Ceduna - West Coast,403,Port Lincoln - Ceduna,4,South Australia,AUS,Australia,19.6269,http://linked.data.gov.au/dataset/asgsed3/ILOC/40300204
677,40300301,Port Lincoln,403003,Port Lincoln,403,Port Lincoln - Ceduna,4,South Australia,AUS,Australia,40.3378,http://linked.data.gov.au/dataset/asgsed3/ILOC/40300301
678,49499494,No usual address (SA),494994,No usual address (SA),494,No usual address (SA),4,South Australia,AUS,Australia,,http://linked.data.gov.au/dataset/asgsed3/ILOC/49499494
679,49799797,Migratory - Offshore - Shipping (SA),497997,Migratory - Offshore - Shipping (SA),497,Migratory - Offshore - Shipping (SA),4,South Australia,AUS,Australia,,http://linked.data.gov.au/dataset/asgsed3/ILOC/49799797
680,50100101,Broome - Central,501001,Broome,501,Broome,5,Western Australia,AUS,Australia,4.2219,http://linked.data.gov.au/dataset/asgsed3/ILOC/50100101
681,50100102,Broome - North,501001,Broome,501,Broome,5,Western Australia,AUS,Australia,235.559,http://linked.data.gov.au/dataset/asgsed3/ILOC/50100102
682,50100103,Broome Town Camps,501001,Broome,501,Broome,5,Western Australia,AUS,Australia,2.2937,http://linked.data.gov.au/dataset/asgsed3/ILOC/50100103
683,50100104,Minyirr - Cable Beach,501001,Broome,501,Broome,5,Western Australia,AUS,Australia,18.6109,http://linked.data.gov.au/dataset/asgsed3/ILOC/50100104
684,50100201,Bardi (One Arm Point),501002,Broome - Surrounds,501,Broome,5,Western Australia,AUS,Australia,6.0338,http://linked.data.gov.au/dataset/asgsed3/ILOC/50100201
685,50100202,Beagle Bay,501002,Broome - Surrounds,501,Broome,5,Western Australia,AUS,Australia,11.4045,http://linked.data.gov.au/dataset/asgsed3/ILOC/50100202
686,50100203,Bidyadanga,501002,Broome - Surrounds,501,Broome,5,Western Australia,AUS,Australia,21.5363,http://linked.data.gov.au/dataset/asgsed3/ILOC/50100203
687,50100207,Broome - Surrounds,501002,Broome - Surrounds,501,Broome,5,Western Australia,AUS,Australia,55085.6932,http://linked.data.gov.au/dataset/asgsed3/ILOC/50100207
688,50100208,Djarindjin - Lombadina,501002,Broome - Surrounds,501,Broome,5,Western Australia,AUS,Australia,8.1947,http://linked.data.gov.au/dataset/asgsed3/ILOC/50100208
689,50200101,Carnarvon Town exc. Mungullah,502001,Carnarvon - Mungullah,502,Geraldton,5,Western Australia,AUS,Australia,78.0783,http://linked.data.gov.au/dataset/asgsed3/ILOC/50200101
690,50200102,Mungullah,502001,Carnarvon - Mungullah,502,Geraldton,5,Western Australia,AUS,Australia,0.1886,http://linked.data.gov.au/dataset/asgsed3/ILOC/50200102
691,50200201,Carnegie South exc. Mount Magnet,502002,Carnegie South - Mount Magnet,502,Geraldton,5,Western Australia,AUS,Australia,119183.0431,http://linked.data.gov.au/dataset/asgsed3/ILOC/50200201
692,50200202,Mount Magnet,502002,Carnegie South - Mount Magnet,502,Geraldton,5,Western Australia,AUS,Australia,13858.1182,http://linked.data.gov.au/dataset/asgsed3/ILOC/50200202
693,50200301,Greenough - Chapman Valley,502003,Central West Coast,502,Geraldton,5,Western Australia,AUS,Australia,5490.2494,http://linked.data.gov.au/dataset/asgsed3/ILOC/50200301
694,50200302,Mullewa,502003,Central West Coast,502,Geraldton,5,Western Australia,AUS,Australia,8110.5091,http://linked.data.gov.au/dataset/asgsed3/ILOC/50200302
695,50200303,Northampton,502003,Central West Coast,502,Geraldton,5,Western Australia,AUS,Australia,12543.7142,http://linked.data.gov.au/dataset/asgsed3/ILOC/50200303
696,50200401,Geraldton - Central,502004,Geraldton,502,Geraldton,5,Western Australia,AUS,Australia,17.638,http://linked.data.gov.au/dataset/asgsed3/ILOC/50200401
697,50200402,Geraldton - Surrounds,502004,Geraldton,502,Geraldton,5,Western Australia,AUS,Australia,227.2256,http://linked.data.gov.au/dataset/asgsed3/ILOC/50200402
698,50200403,Geraldton - North,502004,Geraldton,502,Geraldton,5,Western Australia,AUS,Australia,32.8947,http://linked.data.gov.au/dataset/asgsed3/ILOC/50200403
699,50200404,Southern Beaches,502004,Geraldton,502,Geraldton,5,Western Australia,AUS,Australia,11.8167,http://linked.data.gov.au/dataset/asgsed3/ILOC/50200404
700,50200501,Irwin - Morawa,502005,Irwin - Morawa,502,Geraldton,5,Western Australia,AUS,Australia,25833.66,http://linked.data.gov.au/dataset/asgsed3/ILOC/50200501
701,50200601,Karalundi,502006,Meekathara - Karalundi,502,Geraldton,5,Western Australia,AUS,Australia,2.1225,http://linked.data.gov.au/dataset/asgsed3/ILOC/50200601
702,50200602,Meekatharra exc. Karalundi,502006,Meekathara - Karalundi,502,Geraldton,5,Western Australia,AUS,Australia,100186.4253,http://linked.data.gov.au/dataset/asgsed3/ILOC/50200602
703,50200701,Burringurrah,502007,Shark Bay - Coral Bay - Upper Gascoyne,502,Geraldton,5,Western Australia,AUS,Australia,10.1394,http://linked.data.gov.au/dataset/asgsed3/ILOC/50200701
704,50200702,Shark Bay - Coral Bay - Upper Gascoyne,502007,Shark Bay - Coral Bay - Upper Gascoyne,502,Geraldton,5,Western Australia,AUS,Australia,128497.7215,http://linked.data.gov.au/dataset/asgsed3/ILOC/50200702
705,50300101,Esperance,503001,Esperance - Ravensthorpe,503,Kalgoorlie,5,Western Australia,AUS,Australia,36.8501,http://linked.data.gov.au/dataset/asgsed3/ILOC/50300101
706,50300102,Esperance - Ravensthorpe - Surrounds,503001,Esperance - Ravensthorpe,503,Kalgoorlie,5,Western Australia,AUS,Australia,55623.8098,http://linked.data.gov.au/dataset/asgsed3/ILOC/50300102
707,50300201,Coolgardie,503002,Kalgoorlie - Dundas - Goldfields,503,Kalgoorlie,5,Western Australia,AUS,Australia,6.6901,http://linked.data.gov.au/dataset/asgsed3/ILOC/50300201
708,50300202,Coonana,503002,Kalgoorlie - Dundas - Goldfields,503,Kalgoorlie,5,Western Australia,AUS,Australia,78.6299,http://linked.data.gov.au/dataset/asgsed3/ILOC/50300202
709,50300203,Kalgoorlie - Dundas,503002,Kalgoorlie - Dundas - Goldfields,503,Kalgoorlie,5,Western Australia,AUS,Australia,218430.1913,http://linked.data.gov.au/dataset/asgsed3/ILOC/50300203
710,50300204,Kambalda,503002,Kalgoorlie - Dundas - Goldfields,503,Kalgoorlie,5,Western Australia,AUS,Australia,56.7088,http://linked.data.gov.au/dataset/asgsed3/ILOC/50300204
711,50300205,Kurrawang,503002,Kalgoorlie - Dundas - Goldfields,503,Kalgoorlie,5,Western Australia,AUS,Australia,3.3574,http://linked.data.gov.au/dataset/asgsed3/ILOC/50300205
712,50300206,Norseman,503002,Kalgoorlie - Dundas - Goldfields,503,Kalgoorlie,5,Western Australia,AUS,Australia,6.069,http://linked.data.gov.au/dataset/asgsed3/ILOC/50300206
713,50300301,Kalgoorlie,503003,Kalgoorlie - Ningia Mia,503,Kalgoorlie,5,Western Australia,AUS,Australia,102.0363,http://linked.data.gov.au/dataset/asgsed3/ILOC/50300301
714,50300302,Ningia Mia,503003,Kalgoorlie - Ningia Mia,503,Kalgoorlie,5,Western Australia,AUS,Australia,0.6737,http://linked.data.gov.au/dataset/asgsed3/ILOC/50300302
715,50300401,Cosmo Newberry,503004,Laverton - Ngaanyatjarraku,503,Kalgoorlie,5,Western Australia,AUS,Australia,12.5178,http://linked.data.gov.au/dataset/asgsed3/ILOC/50300401
716,50300402,Irrunuytju,503004,Laverton - Ngaanyatjarraku,503,Kalgoorlie,5,Western Australia,AUS,Australia,6.7498,http://linked.data.gov.au/dataset/asgsed3/ILOC/50300402
717,50300403,Jameson,503004,Laverton - Ngaanyatjarraku,503,Kalgoorlie,5,Western Australia,AUS,Australia,4.8335,http://linked.data.gov.au/dataset/asgsed3/ILOC/50300403
718,50300405,Mount Margaret,503004,Laverton - Ngaanyatjarraku,503,Kalgoorlie,5,Western Australia,AUS,Australia,3.6137,http://linked.data.gov.au/dataset/asgsed3/ILOC/50300405
719,50300406,Papulankutja,503004,Laverton - Ngaanyatjarraku,503,Kalgoorlie,5,Western Australia,AUS,Australia,4.3599,http://linked.data.gov.au/dataset/asgsed3/ILOC/50300406
720,50300407,Wanarn,503004,Laverton - Ngaanyatjarraku,503,Kalgoorlie,5,Western Australia,AUS,Australia,5.4722,http://linked.data.gov.au/dataset/asgsed3/ILOC/50300407
721,50300408,Warakurna,503004,Laverton - Ngaanyatjarraku,503,Kalgoorlie,5,Western Australia,AUS,Australia,2.0367,http://linked.data.gov.au/dataset/asgsed3/ILOC/50300408
722,50300409,Laverton,503004,Laverton - Ngaanyatjarraku,503,Kalgoorlie,5,Western Australia,AUS,Australia,179977.8395,http://linked.data.gov.au/dataset/asgsed3/ILOC/50300409
723,50300410,Ngaanyatjarraku,503004,Laverton - Ngaanyatjarraku,503,Kalgoorlie,5,Western Australia,AUS,Australia,159771.0054,http://linked.data.gov.au/dataset/asgsed3/ILOC/50300410
724,50300501,Leonora,503005,Menzies - Leonora,503,Kalgoorlie,5,Western Australia,AUS,Australia,3.9076,http://linked.data.gov.au/dataset/asgsed3/ILOC/50300501
725,50300502,Menzies - Leonora - Surrounds,503005,Menzies - Leonora,503,Kalgoorlie,5,Western Australia,AUS,Australia,156023.0311,http://linked.data.gov.au/dataset/asgsed3/ILOC/50300502
726,50300503,Tjuntjuntjara,503005,Menzies - Leonora,503,Kalgoorlie,5,Western Australia,AUS,Australia,3.5415,http://linked.data.gov.au/dataset/asgsed3/ILOC/50300503
727,50300601,Warburton,503006,Warburton,503,Kalgoorlie,5,Western Australia,AUS,Australia,21.5057,http://linked.data.gov.au/dataset/asgsed3/ILOC/50300601
728,50300701,Wiluna,503007,Wiluna,503,Kalgoorlie,5,Western Australia,AUS,Australia,181297.3382,http://linked.data.gov.au/dataset/asgsed3/ILOC/50300701
729,50400101,Argyle,504001,Argyle - Warmun,504,Kununurra,5,Western Australia,AUS,Australia,19003.4177,http://linked.data.gov.au/dataset/asgsed3/ILOC/50400101
730,50400102,Doon Doon,504001,Argyle - Warmun,504,Kununurra,5,Western Australia,AUS,Australia,4.9717,http://linked.data.gov.au/dataset/asgsed3/ILOC/50400102
731,50400103,Warmun,504001,Argyle - Warmun,504,Kununurra,5,Western Australia,AUS,Australia,20.2624,http://linked.data.gov.au/dataset/asgsed3/ILOC/50400103
732,50400201,Balgo,504002,Great Sandy Desert,504,Kununurra,5,Western Australia,AUS,Australia,10.0087,http://linked.data.gov.au/dataset/asgsed3/ILOC/50400201
733,50400202,Great Sandy Desert,504002,Great Sandy Desert,504,Kununurra,5,Western Australia,AUS,Australia,104398.1644,http://linked.data.gov.au/dataset/asgsed3/ILOC/50400202
734,50400203,Kundat Djaru,504002,Great Sandy Desert,504,Kununurra,5,Western Australia,AUS,Australia,34.9997,http://linked.data.gov.au/dataset/asgsed3/ILOC/50400203
735,50400204,Mindibungu,504002,Great Sandy Desert,504,Kununurra,5,Western Australia,AUS,Australia,11.66,http://linked.data.gov.au/dataset/asgsed3/ILOC/50400204
736,50400205,Mulan,504002,Great Sandy Desert,504,Kununurra,5,Western Australia,AUS,Australia,4.6403,http://linked.data.gov.au/dataset/asgsed3/ILOC/50400205
