SA2_CODE_2021,SA2_NAME_2021,TR_CODE_2021,TR_NAME_2021,STATE_CODE_2021,STATE_NAME_2021,AUS_CODE_2021,AUS_NAME_2021,AREA_ALBERS_SQKM,ASGS_LOCI_URI_2021
304031093,Corinda,3R020,Brisbane,3,Queensland,AUS,Australia,2.884,http://linked.data.gov.au/dataset/asgsed3/SA2/304031093
304031094,Indooroopilly,3R020,Brisbane,3,Queensland,AUS,Australia,7.3542,http://linked.data.gov.au/dataset/asgsed3/SA2/304031094
302021029,Chermside West,3R020,Brisbane,3,Queensland,AUS,Australia,3.4032,http://linked.data.gov.au/dataset/asgsed3/SA2/302021029
311021306,Beenleigh,3R020,Brisbane,3,Queensland,AUS,Australia,7.6722,http://linked.data.gov.au/dataset/asgsed3/SA2/311021306
311021307,Eagleby,3R020,Brisbane,3,Queensland,AUS,Australia,13.816,http://linked.data.gov.au/dataset/asgsed3/SA2/311021307
302021030,Geebung,3R020,Brisbane,3,Queensland,AUS,Australia,4.0441,http://linked.data.gov.au/dataset/asgsed3/SA2/302021030
305031129,Wilston,3R020,Brisbane,3,Queensland,AUS,Australia,1.3878,http://linked.data.gov.au/dataset/asgsed3/SA2/305031129
303021053,Coorparoo,3R020,Brisbane,3,Queensland,AUS,Australia,5.3318,http://linked.data.gov.au/dataset/asgsed3/SA2/303021053
303021054,Fairfield - Dutton Park,3R020,Brisbane,3,Queensland,AUS,Australia,2.079,http://linked.data.gov.au/dataset/asgsed3/SA2/303021054
311011305,Beaudesert,3R020,Brisbane,3,Queensland,AUS,Australia,1628.0297,http://linked.data.gov.au/dataset/asgsed3/SA2/311011305
301031018,Tingalpa,3R020,Brisbane,3,Queensland,AUS,Australia,8.9263,http://linked.data.gov.au/dataset/asgsed3/SA2/301031018
310021281,Lowood,3R020,Brisbane,3,Queensland,AUS,Australia,617.6973,http://linked.data.gov.au/dataset/asgsed3/SA2/310021281
310021282,Rosewood,3R020,Brisbane,3,Queensland,AUS,Australia,674.5529,http://linked.data.gov.au/dataset/asgsed3/SA2/310021282
304031095,Sherwood,3R020,Brisbane,3,Queensland,AUS,Australia,2.2804,http://linked.data.gov.au/dataset/asgsed3/SA2/304031095
311021308,Edens Landing - Holmview,3R020,Brisbane,3,Queensland,AUS,Australia,6.6119,http://linked.data.gov.au/dataset/asgsed3/SA2/311021308
311021309,Mount Warren Park,3R020,Brisbane,3,Queensland,AUS,Australia,4.2169,http://linked.data.gov.au/dataset/asgsed3/SA2/311021309
311021310,Wolffdene - Bahrs Scrub,3R020,Brisbane,3,Queensland,AUS,Australia,27.8339,http://linked.data.gov.au/dataset/asgsed3/SA2/311021310
304031096,St Lucia,3R020,Brisbane,3,Queensland,AUS,Australia,3.4245,http://linked.data.gov.au/dataset/asgsed3/SA2/304031096
304031097,Taringa,3R020,Brisbane,3,Queensland,AUS,Australia,2.1143,http://linked.data.gov.au/dataset/asgsed3/SA2/304031097
304041098,Enoggera,3R020,Brisbane,3,Queensland,AUS,Australia,9.6008,http://linked.data.gov.au/dataset/asgsed3/SA2/304041098
304041099,Enoggera Reservoir,3R020,Brisbane,3,Queensland,AUS,Australia,37.694,http://linked.data.gov.au/dataset/asgsed3/SA2/304041099
304041100,Keperra,3R020,Brisbane,3,Queensland,AUS,Australia,5.1925,http://linked.data.gov.au/dataset/asgsed3/SA2/304041100
304041101,Mitchelton,3R020,Brisbane,3,Queensland,AUS,Australia,4.2224,http://linked.data.gov.au/dataset/asgsed3/SA2/304041101
302021031,Kedron - Gordon Park,3R020,Brisbane,3,Queensland,AUS,Australia,5.22,http://linked.data.gov.au/dataset/asgsed3/SA2/302021031
302021032,Stafford,3R020,Brisbane,3,Queensland,AUS,Australia,3.4381,http://linked.data.gov.au/dataset/asgsed3/SA2/302021032
311031311,Boronia Heights - Park Ridge,3R020,Brisbane,3,Queensland,AUS,Australia,31.9518,http://linked.data.gov.au/dataset/asgsed3/SA2/311031311
311031312,Browns Plains,3R020,Brisbane,3,Queensland,AUS,Australia,7.329,http://linked.data.gov.au/dataset/asgsed3/SA2/311031312
311031313,Chambers Flat - Logan Reserve,3R020,Brisbane,3,Queensland,AUS,Australia,36.3075,http://linked.data.gov.au/dataset/asgsed3/SA2/311031313
311031314,Crestmead,3R020,Brisbane,3,Queensland,AUS,Australia,6.9677,http://linked.data.gov.au/dataset/asgsed3/SA2/311031314
302021033,Stafford Heights,3R020,Brisbane,3,Queensland,AUS,Australia,2.9088,http://linked.data.gov.au/dataset/asgsed3/SA2/302021033
310031283,Brassall,3R020,Brisbane,3,Queensland,AUS,Australia,8.2062,http://linked.data.gov.au/dataset/asgsed3/SA2/310031283
310031284,Bundamba,3R020,Brisbane,3,Queensland,AUS,Australia,17.2485,http://linked.data.gov.au/dataset/asgsed3/SA2/310031284
310031285,Churchill - Yamanto,3R020,Brisbane,3,Queensland,AUS,Australia,9.3656,http://linked.data.gov.au/dataset/asgsed3/SA2/310031285
310031286,Ipswich - Central,3R020,Brisbane,3,Queensland,AUS,Australia,7.8712,http://linked.data.gov.au/dataset/asgsed3/SA2/310031286
310031287,Ipswich - East,3R020,Brisbane,3,Queensland,AUS,Australia,11.4813,http://linked.data.gov.au/dataset/asgsed3/SA2/310031287
310031288,Ipswich - North,3R020,Brisbane,3,Queensland,AUS,Australia,65.1896,http://linked.data.gov.au/dataset/asgsed3/SA2/310031288
304041102,Mount Coot-tha,3R020,Brisbane,3,Queensland,AUS,Australia,14.5975,http://linked.data.gov.au/dataset/asgsed3/SA2/304041102
304041103,The Gap,3R020,Brisbane,3,Queensland,AUS,Australia,12.2584,http://linked.data.gov.au/dataset/asgsed3/SA2/304041103
304041104,Upper Kedron - Ferny Grove,3R020,Brisbane,3,Queensland,AUS,Australia,13.2022,http://linked.data.gov.au/dataset/asgsed3/SA2/304041104
305011105,Brisbane City,3R020,Brisbane,3,Queensland,AUS,Australia,2.366,http://linked.data.gov.au/dataset/asgsed3/SA2/305011105
302021034,Wavell Heights,3R020,Brisbane,3,Queensland,AUS,Australia,3.5792,http://linked.data.gov.au/dataset/asgsed3/SA2/302021034
302031035,Boondall,3R020,Brisbane,3,Queensland,AUS,Australia,10.7506,http://linked.data.gov.au/dataset/asgsed3/SA2/302031035
302031036,Brisbane Airport,3R020,Brisbane,3,Queensland,AUS,Australia,45.3241,http://linked.data.gov.au/dataset/asgsed3/SA2/302031036
302031037,Eagle Farm - Pinkenba,3R020,Brisbane,3,Queensland,AUS,Australia,7.2339,http://linked.data.gov.au/dataset/asgsed3/SA2/302031037
302031038,Northgate - Virginia,3R020,Brisbane,3,Queensland,AUS,Australia,6.1268,http://linked.data.gov.au/dataset/asgsed3/SA2/302031038
302031039,Nudgee - Banyo,3R020,Brisbane,3,Queensland,AUS,Australia,13.9237,http://linked.data.gov.au/dataset/asgsed3/SA2/302031039
310031289,Karalee - Barellan Point,3R020,Brisbane,3,Queensland,AUS,Australia,19.2137,http://linked.data.gov.au/dataset/asgsed3/SA2/310031289
310031290,Karana Downs,3R020,Brisbane,3,Queensland,AUS,Australia,62.1929,http://linked.data.gov.au/dataset/asgsed3/SA2/310031290
310031291,Leichhardt - One Mile,3R020,Brisbane,3,Queensland,AUS,Australia,20.2237,http://linked.data.gov.au/dataset/asgsed3/SA2/310031291
310031292,North Ipswich - Tivoli,3R020,Brisbane,3,Queensland,AUS,Australia,9.564,http://linked.data.gov.au/dataset/asgsed3/SA2/310031292
305011106,Fortitude Valley,3R020,Brisbane,3,Queensland,AUS,Australia,1.2745,http://linked.data.gov.au/dataset/asgsed3/SA2/305011106
313011362,Beachmere - Sandstone Point,3R020,Brisbane,3,Queensland,AUS,Australia,110.0959,http://linked.data.gov.au/dataset/asgsed3/SA2/313011362
313011363,Bribie Island,3R020,Brisbane,3,Queensland,AUS,Australia,145.3506,http://linked.data.gov.au/dataset/asgsed3/SA2/313011363
313021364,Burpengary - East,3R020,Brisbane,3,Queensland,AUS,Australia,27.2032,http://linked.data.gov.au/dataset/asgsed3/SA2/313021364
313021366,Caboolture - South,3R020,Brisbane,3,Queensland,AUS,Australia,13.9766,http://linked.data.gov.au/dataset/asgsed3/SA2/313021366
313021367,Elimbah,3R020,Brisbane,3,Queensland,AUS,Australia,101.1794,http://linked.data.gov.au/dataset/asgsed3/SA2/313021367
313021368,Morayfield - East,3R020,Brisbane,3,Queensland,AUS,Australia,8.523,http://linked.data.gov.au/dataset/asgsed3/SA2/313021368
313021369,Wamuran,3R020,Brisbane,3,Queensland,AUS,Australia,89.386,http://linked.data.gov.au/dataset/asgsed3/SA2/313021369
313021572,Caboolture - East,3R020,Brisbane,3,Queensland,AUS,Australia,49.8626,http://linked.data.gov.au/dataset/asgsed3/SA2/313021572
313021573,Caboolture - West,3R020,Brisbane,3,Queensland,AUS,Australia,24.5906,http://linked.data.gov.au/dataset/asgsed3/SA2/313021573
313031370,Kilcoy,3R020,Brisbane,3,Queensland,AUS,Australia,2863.2647,http://linked.data.gov.au/dataset/asgsed3/SA2/313031370
313031371,Woodford - D'Aguilar,3R020,Brisbane,3,Queensland,AUS,Australia,525.0206,http://linked.data.gov.au/dataset/asgsed3/SA2/313031371
316021421,Golden Beach - Pelican Waters,3R030,Sunshine Coast,3,Queensland,AUS,Australia,10.453,http://linked.data.gov.au/dataset/asgsed3/SA2/316021421
316051543,Peregian Beach - Marcus Beach,3R030,Sunshine Coast,3,Queensland,AUS,Australia,13.6938,http://linked.data.gov.au/dataset/asgsed3/SA2/316051543
316051544,Peregian Springs,3R030,Sunshine Coast,3,Queensland,AUS,Australia,6.0599,http://linked.data.gov.au/dataset/asgsed3/SA2/316051544
316061439,Beerwah,3R030,Sunshine Coast,3,Queensland,AUS,Australia,148.6221,http://linked.data.gov.au/dataset/asgsed3/SA2/316061439
316061440,Caloundra Hinterland,3R030,Sunshine Coast,3,Queensland,AUS,Australia,459.3262,http://linked.data.gov.au/dataset/asgsed3/SA2/316061440
316061441,Glass House Mountains,3R030,Sunshine Coast,3,Queensland,AUS,Australia,184.2288,http://linked.data.gov.au/dataset/asgsed3/SA2/316061441
316011415,Mountain Creek,3R030,Sunshine Coast,3,Queensland,AUS,Australia,7.368,http://linked.data.gov.au/dataset/asgsed3/SA2/316011415
316061442,Landsborough,3R030,Sunshine Coast,3,Queensland,AUS,Australia,134.5715,http://linked.data.gov.au/dataset/asgsed3/SA2/316061442
316011414,Buderim - South,3R030,Sunshine Coast,3,Queensland,AUS,Australia,30.1384,http://linked.data.gov.au/dataset/asgsed3/SA2/316011414
316081549,Noosa Hinterland,3R030,Sunshine Coast,3,Queensland,AUS,Australia,820.066,http://linked.data.gov.au/dataset/asgsed3/SA2/316081549
316071548,Nambour,3R030,Sunshine Coast,3,Queensland,AUS,Australia,54.0249,http://linked.data.gov.au/dataset/asgsed3/SA2/316071548
316071547,Eumundi - Yandina,3R030,Sunshine Coast,3,Queensland,AUS,Australia,215.7895,http://linked.data.gov.au/dataset/asgsed3/SA2/316071547
316021417,Aroona - Currimundi,3R030,Sunshine Coast,3,Queensland,AUS,Australia,5.5136,http://linked.data.gov.au/dataset/asgsed3/SA2/316021417
316021418,Buddina - Minyama,3R030,Sunshine Coast,3,Queensland,AUS,Australia,4.0969,http://linked.data.gov.au/dataset/asgsed3/SA2/316021418
316021419,Caloundra - Kings Beach,3R030,Sunshine Coast,3,Queensland,AUS,Australia,3.9911,http://linked.data.gov.au/dataset/asgsed3/SA2/316021419
316021580,Caloundra West - Baringa,3R030,Sunshine Coast,3,Queensland,AUS,Australia,47.3917,http://linked.data.gov.au/dataset/asgsed3/SA2/316021580
316021422,Moffat Beach - Battery Hill,3R030,Sunshine Coast,3,Queensland,AUS,Australia,3.8929,http://linked.data.gov.au/dataset/asgsed3/SA2/316021422
316021423,Parrearra - Warana,3R030,Sunshine Coast,3,Queensland,AUS,Australia,6.8867,http://linked.data.gov.au/dataset/asgsed3/SA2/316021423
316071546,Diddillibah - Rosemount,3R030,Sunshine Coast,3,Queensland,AUS,Australia,31.3023,http://linked.data.gov.au/dataset/asgsed3/SA2/316071546
316071545,Bli Bli,3R030,Sunshine Coast,3,Queensland,AUS,Australia,44.7696,http://linked.data.gov.au/dataset/asgsed3/SA2/316071545
319031511,Cooloola,3R030,Sunshine Coast,3,Queensland,AUS,Australia,1141.6459,http://linked.data.gov.au/dataset/asgsed3/SA2/319031511
316061443,Maroochy Hinterland,3R030,Sunshine Coast,3,Queensland,AUS,Australia,526.3125,http://linked.data.gov.au/dataset/asgsed3/SA2/316061443
316011416,Sippy Downs,3R030,Sunshine Coast,3,Queensland,AUS,Australia,14.511,http://linked.data.gov.au/dataset/asgsed3/SA2/316011416
319031515,Kilkivan,3R030,Sunshine Coast,3,Queensland,AUS,Australia,3219.4645,http://linked.data.gov.au/dataset/asgsed3/SA2/319031515
316061444,Palmwoods,3R030,Sunshine Coast,3,Queensland,AUS,Australia,115.2092,http://linked.data.gov.au/dataset/asgsed3/SA2/316061444
316011413,Buderim - North,3R030,Sunshine Coast,3,Queensland,AUS,Australia,24.1124,http://linked.data.gov.au/dataset/asgsed3/SA2/316011413
319031514,Gympie Surrounds,3R030,Sunshine Coast,3,Queensland,AUS,Australia,2544.6626,http://linked.data.gov.au/dataset/asgsed3/SA2/319031514
319031513,Gympie - South,3R030,Sunshine Coast,3,Queensland,AUS,Australia,26.7758,http://linked.data.gov.au/dataset/asgsed3/SA2/319031513
319031512,Gympie - North,3R030,Sunshine Coast,3,Queensland,AUS,Australia,42.6857,http://linked.data.gov.au/dataset/asgsed3/SA2/319031512
316021424,Wurtulla - Birtinya,3R030,Sunshine Coast,3,Queensland,AUS,Australia,6.8437,http://linked.data.gov.au/dataset/asgsed3/SA2/316021424
316021581,Meridan Plains - Little Mountain (North),3R030,Sunshine Coast,3,Queensland,AUS,Australia,24.0367,http://linked.data.gov.au/dataset/asgsed3/SA2/316021581
316031425,Coolum Beach,3R030,Sunshine Coast,3,Queensland,AUS,Australia,18.1108,http://linked.data.gov.au/dataset/asgsed3/SA2/316031425
316031426,Marcoola - Mudjimba,3R030,Sunshine Coast,3,Queensland,AUS,Australia,32.8881,http://linked.data.gov.au/dataset/asgsed3/SA2/316031426
316031427,Maroochydore - Kuluin,3R030,Sunshine Coast,3,Queensland,AUS,Australia,13.8495,http://linked.data.gov.au/dataset/asgsed3/SA2/316031427
316031428,Mooloolaba - Alexandra Headland,3R030,Sunshine Coast,3,Queensland,AUS,Australia,5.5009,http://linked.data.gov.au/dataset/asgsed3/SA2/316031428
316051434,Noosa Heads,3R030,Sunshine Coast,3,Queensland,AUS,Australia,13.0071,http://linked.data.gov.au/dataset/asgsed3/SA2/316051434
316051435,Noosaville,3R030,Sunshine Coast,3,Queensland,AUS,Australia,26.4403,http://linked.data.gov.au/dataset/asgsed3/SA2/316051435
316051437,Sunshine Beach,3R030,Sunshine Coast,3,Queensland,AUS,Australia,7.2839,http://linked.data.gov.au/dataset/asgsed3/SA2/316051437
316051438,Tewantin,3R030,Sunshine Coast,3,Queensland,AUS,Australia,25.618,http://linked.data.gov.au/dataset/asgsed3/SA2/316051438
319051522,Burrum - Fraser,3R040,Fraser Coast,3,Queensland,AUS,Australia,2759.1365,http://linked.data.gov.au/dataset/asgsed3/SA2/319051522
319051523,Granville,3R040,Fraser Coast,3,Queensland,AUS,Australia,49.0135,http://linked.data.gov.au/dataset/asgsed3/SA2/319051523
319051524,Maryborough (Qld),3R040,Fraser Coast,3,Queensland,AUS,Australia,84.2739,http://linked.data.gov.au/dataset/asgsed3/SA2/319051524
319051525,Maryborough Surrounds - South,3R040,Fraser Coast,3,Queensland,AUS,Australia,3823.1905,http://linked.data.gov.au/dataset/asgsed3/SA2/319051525
319051526,Tinana,3R040,Fraser Coast,3,Queensland,AUS,Australia,37.3373,http://linked.data.gov.au/dataset/asgsed3/SA2/319051526
319041520,Torquay - Scarness - Kawungan,3R040,Fraser Coast,3,Queensland,AUS,Australia,10.9418,http://linked.data.gov.au/dataset/asgsed3/SA2/319041520
319041518,Pialba - Eli Waters,3R040,Fraser Coast,3,Queensland,AUS,Australia,18.7195,http://linked.data.gov.au/dataset/asgsed3/SA2/319041518
319041517,Craignish - Dundowran Beach,3R040,Fraser Coast,3,Queensland,AUS,Australia,35.6108,http://linked.data.gov.au/dataset/asgsed3/SA2/319041517
319041516,Booral - River Heads,3R040,Fraser Coast,3,Queensland,AUS,Australia,158.341,http://linked.data.gov.au/dataset/asgsed3/SA2/319041516
319041521,Urangan - Wondunna,3R040,Fraser Coast,3,Queensland,AUS,Australia,23.0976,http://linked.data.gov.au/dataset/asgsed3/SA2/319041521
319041519,Point Vernon,3R040,Fraser Coast,3,Queensland,AUS,Australia,4.8459,http://linked.data.gov.au/dataset/asgsed3/SA2/319041519
310021280,Lockyer Valley - East,3R060,Southern Queensland Country,3,Queensland,AUS,Australia,741.5888,http://linked.data.gov.au/dataset/asgsed3/SA2/310021280
307031189,Warwick,3R060,Southern Queensland Country,3,Queensland,AUS,Australia,158.7231,http://linked.data.gov.au/dataset/asgsed3/SA2/307031189
307031188,Stanthorpe Surrounds,3R060,Southern Queensland Country,3,Queensland,AUS,Australia,2657.148,http://linked.data.gov.au/dataset/asgsed3/SA2/307031188
307031187,Stanthorpe,3R060,Southern Queensland Country,3,Queensland,AUS,Australia,33.6495,http://linked.data.gov.au/dataset/asgsed3/SA2/307031187
307011172,Chinchilla,3R060,Southern Queensland Country,3,Queensland,AUS,Australia,8048.7229,http://linked.data.gov.au/dataset/asgsed3/SA2/307011172
307011173,Goondiwindi,3R060,Southern Queensland Country,3,Queensland,AUS,Australia,830.4585,http://linked.data.gov.au/dataset/asgsed3/SA2/307011173
307011174,Inglewood - Waggamba,3R060,Southern Queensland Country,3,Queensland,AUS,Australia,17523.0601,http://linked.data.gov.au/dataset/asgsed3/SA2/307011174
307011175,Miles - Wandoan,3R060,Southern Queensland Country,3,Queensland,AUS,Australia,11841.615,http://linked.data.gov.au/dataset/asgsed3/SA2/307011175
307031186,Southern Downs - West,3R060,Southern Queensland Country,3,Queensland,AUS,Australia,2684.545,http://linked.data.gov.au/dataset/asgsed3/SA2/307031186
307031185,Southern Downs - East,3R060,Southern Queensland Country,3,Queensland,AUS,Australia,1634.5787,http://linked.data.gov.au/dataset/asgsed3/SA2/307031185
307031184,Clifton - Greenmount,3R060,Southern Queensland Country,3,Queensland,AUS,Australia,1263.947,http://linked.data.gov.au/dataset/asgsed3/SA2/307031184
307021183,Wambo,3R060,Southern Queensland Country,3,Queensland,AUS,Australia,5700.3324,http://linked.data.gov.au/dataset/asgsed3/SA2/307021183
307021182,Pittsworth,3R060,Southern Queensland Country,3,Queensland,AUS,Australia,1054.9292,http://linked.data.gov.au/dataset/asgsed3/SA2/307021182
317011448,Gatton,3R060,Southern Queensland Country,3,Queensland,AUS,Australia,49.9778,http://linked.data.gov.au/dataset/asgsed3/SA2/317011448
317011445,Cambooya - Wyreema,3R060,Southern Queensland Country,3,Queensland,AUS,Australia,227.5385,http://linked.data.gov.au/dataset/asgsed3/SA2/317011445
317011446,Darling Heights,3R060,Southern Queensland Country,3,Queensland,AUS,Australia,12.536,http://linked.data.gov.au/dataset/asgsed3/SA2/317011446
317011447,Drayton - Harristown,3R060,Southern Queensland Country,3,Queensland,AUS,Australia,16.278,http://linked.data.gov.au/dataset/asgsed3/SA2/317011447
317011449,Gowrie (Qld),3R060,Southern Queensland Country,3,Queensland,AUS,Australia,81.0101,http://linked.data.gov.au/dataset/asgsed3/SA2/317011449
317011450,Highfields,3R060,Southern Queensland Country,3,Queensland,AUS,Australia,149.2804,http://linked.data.gov.au/dataset/asgsed3/SA2/317011450
317011451,Lockyer Valley - West,3R060,Southern Queensland Country,3,Queensland,AUS,Australia,1480.2184,http://linked.data.gov.au/dataset/asgsed3/SA2/317011451
317011452,Middle Ridge,3R060,Southern Queensland Country,3,Queensland,AUS,Australia,8.6802,http://linked.data.gov.au/dataset/asgsed3/SA2/317011452
319021505,Kingaroy,3R060,Southern Queensland Country,3,Queensland,AUS,Australia,70.1948,http://linked.data.gov.au/dataset/asgsed3/SA2/319021505
319021506,Kingaroy Surrounds - North,3R060,Southern Queensland Country,3,Queensland,AUS,Australia,4332.3354,http://linked.data.gov.au/dataset/asgsed3/SA2/319021506
319021507,Kingaroy Surrounds - South,3R060,Southern Queensland Country,3,Queensland,AUS,Australia,2370.7257,http://linked.data.gov.au/dataset/asgsed3/SA2/319021507
317011453,Newtown (Qld),3R060,Southern Queensland Country,3,Queensland,AUS,Australia,5.5435,http://linked.data.gov.au/dataset/asgsed3/SA2/317011453
317011454,North Toowoomba - Harlaxton,3R060,Southern Queensland Country,3,Queensland,AUS,Australia,10.3068,http://linked.data.gov.au/dataset/asgsed3/SA2/317011454
317011455,Rangeville,3R060,Southern Queensland Country,3,Queensland,AUS,Australia,8.2521,http://linked.data.gov.au/dataset/asgsed3/SA2/317011455
319021509,Nanango,3R060,Southern Queensland Country,3,Queensland,AUS,Australia,1648.736,http://linked.data.gov.au/dataset/asgsed3/SA2/319021509
317011456,Toowoomba - Central,3R060,Southern Queensland Country,3,Queensland,AUS,Australia,9.5179,http://linked.data.gov.au/dataset/asgsed3/SA2/317011456
317011457,Toowoomba - East,3R060,Southern Queensland Country,3,Queensland,AUS,Australia,19.4162,http://linked.data.gov.au/dataset/asgsed3/SA2/317011457
317011458,Toowoomba - West,3R060,Southern Queensland Country,3,Queensland,AUS,Australia,161.2951,http://linked.data.gov.au/dataset/asgsed3/SA2/317011458
317011459,Wilsonton,3R060,Southern Queensland Country,3,Queensland,AUS,Australia,18.9443,http://linked.data.gov.au/dataset/asgsed3/SA2/317011459
307021181,Millmerran,3R060,Southern Queensland Country,3,Queensland,AUS,Australia,4517.0062,http://linked.data.gov.au/dataset/asgsed3/SA2/307021181
307021180,Jondaryan,3R060,Southern Queensland Country,3,Queensland,AUS,Australia,2130.3447,http://linked.data.gov.au/dataset/asgsed3/SA2/307021180
307021179,Crows Nest - Rosalie,3R060,Southern Queensland Country,3,Queensland,AUS,Australia,3250.6881,http://linked.data.gov.au/dataset/asgsed3/SA2/307021179
307011178,Tara,3R060,Southern Queensland Country,3,Queensland,AUS,Australia,13208.4392,http://linked.data.gov.au/dataset/asgsed3/SA2/307011178
319011494,Branyan - Kensington,3R070,Bundaberg,3,Queensland,AUS,Australia,50.4255,http://linked.data.gov.au/dataset/asgsed3/SA2/319011494
319021503,Gayndah - Mundubbera,3R070,Bundaberg,3,Queensland,AUS,Australia,8513.3532,http://linked.data.gov.au/dataset/asgsed3/SA2/319021503
319021504,Gin Gin,3R070,Bundaberg,3,Queensland,AUS,Australia,2355.4671,http://linked.data.gov.au/dataset/asgsed3/SA2/319021504
319011501,Svensson Heights - Norville,3R070,Bundaberg,3,Queensland,AUS,Australia,6.399,http://linked.data.gov.au/dataset/asgsed3/SA2/319011501
319011493,Bargara - Burnett Heads,3R070,Bundaberg,3,Queensland,AUS,Australia,144.6156,http://linked.data.gov.au/dataset/asgsed3/SA2/319011493
319011495,Bundaberg,3R070,Bundaberg,3,Queensland,AUS,Australia,6.1218,http://linked.data.gov.au/dataset/asgsed3/SA2/319011495
319021508,Monto - Eidsvold,3R070,Bundaberg,3,Queensland,AUS,Australia,11156.4957,http://linked.data.gov.au/dataset/asgsed3/SA2/319021508
319011499,Bundaberg Surrounds - South,3R070,Bundaberg,3,Queensland,AUS,Australia,2207.1816,http://linked.data.gov.au/dataset/asgsed3/SA2/319011499
319011498,Bundaberg Surrounds - North,3R070,Bundaberg,3,Queensland,AUS,Australia,1273.6851,http://linked.data.gov.au/dataset/asgsed3/SA2/319011498
319011496,Bundaberg East - Kalkie,3R070,Bundaberg,3,Queensland,AUS,Australia,13.7591,http://linked.data.gov.au/dataset/asgsed3/SA2/319011496
319011500,Millbank - Avoca,3R070,Bundaberg,3,Queensland,AUS,Australia,9.54,http://linked.data.gov.au/dataset/asgsed3/SA2/319011500
319021510,North Burnett,3R070,Bundaberg,3,Queensland,AUS,Australia,289.5233,http://linked.data.gov.au/dataset/asgsed3/SA2/319021510
319011497,Bundaberg North - Gooburrum,3R070,Bundaberg,3,Queensland,AUS,Australia,53.8539,http://linked.data.gov.au/dataset/asgsed3/SA2/319011497
319011502,Walkervale - Avenell Heights,3R070,Bundaberg,3,Queensland,AUS,Australia,12.442,http://linked.data.gov.au/dataset/asgsed3/SA2/319011502
319011492,Ashfield - Kepnock,3R070,Bundaberg,3,Queensland,AUS,Australia,8.0749,http://linked.data.gov.au/dataset/asgsed3/SA2/319011492
312021354,Shoal Point - Bucasia,3R090,Mackay,3,Queensland,AUS,Australia,17.8539,http://linked.data.gov.au/dataset/asgsed3/SA2/312021354
312021355,Slade Point,3R090,Mackay,3,Queensland,AUS,Australia,8.893,http://linked.data.gov.au/dataset/asgsed3/SA2/312021355
312021349,North Mackay,3R090,Mackay,3,Queensland,AUS,Australia,9.6827,http://linked.data.gov.au/dataset/asgsed3/SA2/312021349
312021352,Sarina,3R090,Mackay,3,Queensland,AUS,Australia,1439.6459,http://linked.data.gov.au/dataset/asgsed3/SA2/312021352
312021351,Pioneer Valley,3R090,Mackay,3,Queensland,AUS,Australia,1184.1721,http://linked.data.gov.au/dataset/asgsed3/SA2/312021351
312021350,Ooralea - Bakers Creek,3R090,Mackay,3,Queensland,AUS,Australia,48.6972,http://linked.data.gov.au/dataset/asgsed3/SA2/312021350
312021348,Mount Pleasant - Glenella,3R090,Mackay,3,Queensland,AUS,Australia,56.2685,http://linked.data.gov.au/dataset/asgsed3/SA2/312021348
312021347,Mackay Harbour,3R090,Mackay,3,Queensland,AUS,Australia,10.1718,http://linked.data.gov.au/dataset/asgsed3/SA2/312021347
312021346,Mackay,3R090,Mackay,3,Queensland,AUS,Australia,3.973,http://linked.data.gov.au/dataset/asgsed3/SA2/312021346
312021342,Andergrove - Beaconsfield,3R090,Mackay,3,Queensland,AUS,Australia,17.556,http://linked.data.gov.au/dataset/asgsed3/SA2/312021342
312021345,Eungella Hinterland,3R090,Mackay,3,Queensland,AUS,Australia,2048.7748,http://linked.data.gov.au/dataset/asgsed3/SA2/312021345
312011339,Clermont,3R090,Mackay,3,Queensland,AUS,Australia,27669.8883,http://linked.data.gov.au/dataset/asgsed3/SA2/312011339
312011338,Broadsound - Nebo,3R090,Mackay,3,Queensland,AUS,Australia,27991.3922,http://linked.data.gov.au/dataset/asgsed3/SA2/312011338
312021353,Seaforth - Calen,3R090,Mackay,3,Queensland,AUS,Australia,2104.086,http://linked.data.gov.au/dataset/asgsed3/SA2/312021353
312021356,South Mackay,3R090,Mackay,3,Queensland,AUS,Australia,6.8909,http://linked.data.gov.au/dataset/asgsed3/SA2/312021356
312021357,Walkerston - Eton,3R090,Mackay,3,Queensland,AUS,Australia,624.1894,http://linked.data.gov.au/dataset/asgsed3/SA2/312021357
312021358,West Mackay,3R090,Mackay,3,Queensland,AUS,Australia,5.7909,http://linked.data.gov.au/dataset/asgsed3/SA2/312021358
312021343,East Mackay,3R090,Mackay,3,Queensland,AUS,Australia,4.6173,http://linked.data.gov.au/dataset/asgsed3/SA2/312021343
312021344,Eimeo - Rural View,3R090,Mackay,3,Queensland,AUS,Australia,22.0329,http://linked.data.gov.au/dataset/asgsed3/SA2/312021344
312011341,Moranbah,3R090,Mackay,3,Queensland,AUS,Australia,3046.6387,http://linked.data.gov.au/dataset/asgsed3/SA2/312011341
312031359,Airlie - Whitsundays,3R100,Whitsundays,3,Queensland,AUS,Australia,304.0917,http://linked.data.gov.au/dataset/asgsed3/SA2/312031359
312031360,Cape Conway,3R100,Whitsundays,3,Queensland,AUS,Australia,295.3659,http://linked.data.gov.au/dataset/asgsed3/SA2/312031360
